,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-03-02 23:00:00+00:00,241.0,7944.0,0.0,1104.5,1402.5,0.0,1.0,0.0,78.5,0.0,8.5,10780.0,0.0,264.0,15627.75,10780.0,15891.75,-5111.75
2026-03-03 00:00:00+00:00,241.0,7928.5,0.0,1045.75,1396.5,0.0,1.0,0.0,112.25,0.0,8.25,10733.25,0.0,442.75,15031.25,10733.25,15474.0,-4740.75
2026-03-03 01:00:00+00:00,241.25,7918.0,0.0,1041.75,1390.75,0.0,1.0,0.0,131.5,0.0,7.5,10731.75,0.0,619.0,14773.0,10731.75,15392.0,-4660.25
2026-03-03 02:00:00+00:00,241.5,7915.25,0.0,1023.0,1391.5,0.0,1.75,0.0,63.5,0.0,6.5,10643.0,0.0,576.75,14523.5,10643.0,15100.25,-4457.25
2026-03-03 03:00:00+00:00,241.75,7759.5,0.0,1016.5,1406.75,0.0,12.25,0.0,68.25,0.0,7.0,10512.0,0.0,139.0,14962.25,10512.0,15101.25,-4589.25
2026-03-03 04:00:00+00:00,241.25,8229.0,0.0,1072.0,1391.5,0.0,11.0,0.0,67.75,0.0,7.75,11020.25,4.0,0.0,16036.0,11024.25,16036.0,-5011.75
2026-03-03 05:00:00+00:00,241.0,9584.75,0.0,1337.0,1382.75,0.25,16.25,0.0,190.25,0.0,5.5,12757.75,1192.0,0.0,19388.0,13949.75,19388.0,-5438.25
2026-03-03 06:00:00+00:00,241.25,11038.5,0.0,1671.25,1381.75,215.0,27.5,0.0,439.75,0.0,5.0,15020.0,2122.0,0.0,22171.25,17142.0,22171.25,-5029.25
2026-03-03 07:00:00+00:00,242.25,10813.0,0.0,1675.75,1380.5,1047.0,39.5,0.0,402.5,0.0,5.0,15605.5,1353.5,0.0,24639.5,16959.0,24639.5,-7680.5
2026-03-03 08:00:00+00:00,239.25,11033.0,0.0,1551.75,1387.25,1973.5,40.75,0.0,300.25,0.0,4.0,16529.75,265.25,0.0,24629.75,16795.0,24629.75,-7834.75
2026-03-03 09:00:00+00:00,233.75,9694.25,0.0,1282.25,1378.25,2809.25,36.25,0.0,141.25,0.0,3.0,15578.25,0.0,28.5,23766.5,15578.25,23795.0,-8216.75
2026-03-03 10:00:00+00:00,226.0,8936.0,0.0,1197.75,1367.75,3387.75,34.75,0.0,134.75,0.0,3.0,15287.75,0.0,649.5,22940.0,15287.75,23589.5,-8301.75
2026-03-03 11:00:00+00:00,236.25,7649.25,0.0,1072.5,1380.5,3656.0,28.25,0.0,127.0,0.0,4.0,14153.75,0.0,2000.5,20992.25,14153.75,22992.75,-8839.0
2026-03-03 12:00:00+00:00,231.0,7352.75,0.0,1058.25,1384.25,3756.5,18.5,0.0,111.25,0.0,5.0,13917.5,0.0,2096.5,21148.0,13917.5,23244.5,-9327.0
2026-03-03 13:00:00+00:00,235.25,7966.25,0.0,1058.5,1374.75,3616.5,13.75,0.0,107.75,0.0,6.75,14379.5,0.0,1550.25,22073.0,14379.5,23623.25,-9243.75
2026-03-03 14:00:00+00:00,234.5,9365.75,0.0,1205.25,1386.0,2613.0,13.5,0.0,130.0,0.0,7.0,14955.0,0.0,1118.0,22315.5,14955.0,23433.5,-8478.5
2026-03-03 15:00:00+00:00,236.25,10205.0,0.0,1305.25,1381.0,1265.5,11.75,0.0,144.25,0.0,6.75,14555.75,0.0,481.75,22319.5,14555.75,22801.25,-8245.5
2026-03-03 16:00:00+00:00,240.5,11479.25,0.0,1744.0,1398.75,244.5,10.75,0.0,419.75,0.0,7.0,15544.5,892.0,0.0,22083.25,16436.5,22083.25,-5646.75
2026-03-03 17:00:00+00:00,240.25,12034.75,0.0,2102.25,1400.5,1.25,13.5,0.0,561.5,0.0,7.75,16361.75,2130.0,0.0,22924.25,18491.75,22924.25,-4432.5
2026-03-03 18:00:00+00:00,240.75,11887.25,0.0,2210.25,1399.75,0.0,10.75,0.0,677.75,0.0,9.5,16436.0,2317.0,0.0,23310.0,18753.0,23310.0,-4557.0
2026-03-03 19:00:00+00:00,242.0,11124.5,0.0,1593.75,1397.75,0.0,10.5,0.0,233.0,0.0,10.0,14611.5,1665.0,0.0,22031.75,16276.5,22031.75,-5755.25
2026-03-03 20:00:00+00:00,241.75,9751.25,0.0,1497.25,1409.5,0.0,13.5,0.0,224.0,0.0,8.75,13146.0,454.0,0.0,20385.0,13600.0,20385.0,-6785.0
2026-03-03 21:00:00+00:00,243.0,8548.75,0.0,1356.75,1395.25,0.0,12.75,0.0,228.0,0.0,9.75,11794.25,0.0,387.25,18450.25,11794.25,18837.5,-7043.25
2026-03-03 22:00:00+00:00,242.0,8440.25,0.0,1374.0,1390.25,0.0,24.0,0.0,179.0,0.0,9.0,11658.5,0.0,885.0,16977.75,11658.5,17862.75,-6204.25
2026-03-03 23:00:00+00:00,241.75,7014.0,0.0,1230.0,1376.25,0.0,39.75,0.0,171.0,0.0,10.25,10083.0,0.0,44.25,15735.75,10083.0,15780.0,-5697.0
2026-03-04 00:00:00+00:00,242.5,6790.0,0.0,1226.75,1377.0,0.0,55.25,0.0,171.0,0.0,9.75,9872.25,0.0,897.5,14976.75,9872.25,15874.25,-6002.0
2026-03-04 01:00:00+00:00,239.75,6778.25,0.0,1209.75,1379.0,0.0,65.25,0.0,179.75,0.0,5.25,9857.0,0.0,1599.75,14746.25,9857.0,16346.0,-6489.0
2026-03-04 02:00:00+00:00,241.0,6742.25,0.0,1163.25,1380.25,0.0,57.75,0.0,175.0,0.0,5.5,9765.0,0.0,1354.75,14627.75,9765.0,15982.5,-6217.5
2026-03-04 03:00:00+00:00,241.0,6694.75,0.0,1115.75,1403.0,0.0,58.75,0.0,165.0,0.0,8.0,9686.25,0.0,1031.0,14990.25,9686.25,16021.25,-6335.0
2026-03-04 04:00:00+00:00,240.75,7594.25,0.0,1192.0,1387.5,0.0,55.0,0.0,163.0,0.0,8.0,10640.5,0.0,527.5,16015.5,10640.5,16543.0,-5902.5
2026-03-04 05:00:00+00:00,240.5,9443.5,0.0,1541.75,1380.0,0.5,54.5,0.0,294.5,0.0,5.5,12960.75,453.25,0.0,19293.25,13414.0,19293.25,-5879.25
2026-03-04 06:00:00+00:00,239.5,10928.25,0.0,1948.75,1392.5,248.5,50.0,0.0,505.0,0.0,6.5,15319.0,971.0,0.0,22208.25,16290.0,22208.25,-5918.25
2026-03-04 07:00:00+00:00,239.5,10909.0,0.0,2036.25,1403.75,1103.25,50.5,0.0,520.25,0.0,7.75,16270.25,864.75,0.0,24615.25,17135.0,24615.25,-7480.25
2026-03-04 08:00:00+00:00,239.5,10674.25,0.0,1653.0,1382.0,2109.0,57.75,0.0,298.5,0.0,7.5,16421.5,212.0,0.0,24815.25,16633.5,24815.25,-8181.75
2026-03-04 09:00:00+00:00,240.5,9919.25,0.0,1337.0,1388.25,2943.25,53.5,0.0,157.25,0.0,4.5,16043.5,0.0,14.25,23999.0,16043.5,24013.25,-7969.75
2026-03-04 10:00:00+00:00,242.0,10050.5,0.0,1155.5,1362.0,3655.25,48.25,0.0,128.5,0.0,2.75,16644.75,0.0,698.0,23265.75,16644.75,23963.75,-7319.0
2026-03-04 11:00:00+00:00,241.75,8977.75,0.0,1084.0,1367.25,3856.5,43.75,0.0,95.75,0.0,3.0,15669.75,0.0,839.0,21493.5,15669.75,22332.5,-6662.75
2026-03-04 12:00:00+00:00,239.5,8724.5,0.0,1097.5,1370.5,3835.0,29.5,0.0,95.75,0.0,4.25,15396.5,0.0,679.0,21421.5,15396.5,22100.5,-6704.0
2026-03-04 13:00:00+00:00,240.0,9752.0,0.0,1108.5,1366.0,3482.0,22.0,0.0,106.0,0.0,6.0,16082.5,0.0,357.75,21817.0,16082.5,22174.75,-6092.25
2026-03-04 14:00:00+00:00,239.5,10049.75,0.0,1224.0,1378.0,2727.5,15.5,0.0,153.75,0.0,5.0,15793.0,0.0,225.0,22072.5,15793.0,22297.5,-6504.5
2026-03-04 15:00:00+00:00,233.0,10701.75,0.0,1333.5,1375.5,1473.25,10.25,0.0,299.75,0.0,5.0,15432.0,45.75,0.0,22362.75,15477.75,22362.75,-6885.0
2026-03-04 16:00:00+00:00,233.25,11485.5,0.0,1813.0,1411.0,318.5,9.75,0.0,497.5,0.0,6.25,15774.75,406.0,0.0,22125.0,16180.75,22125.0,-5944.25
2026-03-04 17:00:00+00:00,234.75,11909.5,0.0,2295.75,1398.5,3.0,5.25,0.0,637.75,0.0,7.25,16491.75,2117.75,0.0,22868.25,18609.5,22868.25,-4258.75
2026-03-04 18:00:00+00:00,235.25,11905.25,0.0,2180.75,1408.5,0.0,6.25,0.0,591.25,0.0,8.25,16335.5,2064.25,0.0,23248.5,18399.75,23248.5,-4848.75
2026-03-04 19:00:00+00:00,234.5,11292.75,0.0,1701.75,1395.5,0.0,8.75,0.0,316.75,0.0,6.25,14956.25,353.25,0.0,21971.25,15309.5,21971.25,-6661.75
2026-03-04 20:00:00+00:00,234.75,10148.75,0.0,1560.25,1412.75,0.0,8.5,0.0,285.5,0.0,5.75,13656.25,0.0,183.25,20444.5,13656.25,20627.75,-6971.5
2026-03-04 21:00:00+00:00,235.5,8821.5,0.0,1412.75,1397.0,0.0,10.25,0.0,263.5,0.0,5.5,12146.0,0.0,118.0,18593.5,12146.0,18711.5,-6565.5
2026-03-04 22:00:00+00:00,235.25,7815.0,0.0,1450.75,1409.75,0.0,18.0,0.0,246.75,0.0,5.0,11180.5,3.25,0.0,17069.0,11183.75,17069.0,-5885.25
2026-03-04 23:00:00+00:00,235.25,6838.0,0.0,1299.0,1398.25,0.0,26.0,0.0,186.0,0.0,5.0,9987.5,0.0,230.75,15897.75,9987.5,16128.5,-6141.0
2026-03-05 00:00:00+00:00,235.5,6111.25,0.0,1186.0,1400.25,0.0,44.75,0.0,175.5,0.0,5.0,9158.25,0.0,141.75,15167.0,9158.25,15308.75,-6150.5
2026-03-05 01:00:00+00:00,234.0,5933.75,0.0,1151.25,1409.0,0.0,57.5,0.0,132.5,0.0,5.0,8923.0,0.0,435.5,14818.0,8923.0,15253.5,-6330.5
2026-03-05 02:00:00+00:00,235.5,5733.5,0.0,1141.25,1413.0,0.0,65.75,0.0,107.0,0.0,5.75,8701.75,0.0,307.0,14690.25,8701.75,14997.25,-6295.5
2026-03-05 03:00:00+00:00,237.0,5959.75,0.0,1132.75,1421.5,0.0,60.75,0.0,107.25,0.0,6.75,8925.75,0.0,260.0,15015.25,8925.75,15275.25,-6349.5
2026-03-05 04:00:00+00:00,238.5,7367.75,0.0,1189.25,1424.5,0.0,77.0,0.0,110.25,0.0,7.75,10415.0,0.0,232.75,16239.5,10415.0,16472.25,-6057.25
2026-03-05 05:00:00+00:00,233.75,10134.5,0.0,1430.5,1423.0,0.5,82.25,0.0,280.25,0.0,5.25,13590.0,290.5,0.0,19453.25,13880.5,19453.25,-5572.75
2026-03-05 06:00:00+00:00,235.5,11330.25,0.0,1765.75,1425.25,194.75,88.5,0.0,433.25,0.0,4.25,15477.5,605.5,0.0,22639.0,16083.0,22639.0,-6556.0
2026-03-05 07:00:00+00:00,235.0,11201.25,0.0,1613.0,1417.75,880.0,90.75,0.0,228.5,0.0,3.0,15669.25,115.75,0.0,24922.5,15785.0,24922.5,-9137.5
2026-03-05 08:00:00+00:00,234.25,11032.0,0.0,1526.5,1412.0,1657.25,85.0,0.0,186.0,0.0,2.75,16135.75,326.25,0.0,25405.5,16462.0,25405.5,-8943.5
2026-03-05 09:00:00+00:00,233.25,10411.25,0.0,1335.25,1404.0,2261.0,80.5,0.0,159.25,0.0,3.0,15887.5,196.5,0.0,24822.75,16084.0,24822.75,-8738.75
2026-03-05 10:00:00+00:00,234.75,10031.0,0.0,1339.75,1396.5,2703.25,92.25,0.0,174.0,0.0,3.75,15975.25,0.0,171.75,24573.0,15975.25,24744.75,-8769.5
2026-03-05 11:00:00+00:00,235.5,8259.25,0.0,1278.0,1395.75,2924.75,97.0,0.0,190.0,0.0,6.25,14386.5,0.0,1157.5,22702.0,14386.5,23859.5,-9473.0
2026-03-05 12:00:00+00:00,235.25,8648.75,0.0,1254.75,1402.25,2943.5,93.0,0.0,106.25,0.0,8.25,14692.0,0.0,1127.25,22710.5,14692.0,23837.75,-9145.75
2026-03-05 13:00:00+00:00,235.5,9128.25,0.0,1218.0,1400.25,2615.75,87.75,0.0,138.5,0.0,8.5,14832.5,0.0,241.0,22902.0,14832.5,23143.0,-8310.5
2026-03-05 14:00:00+00:00,234.5,9389.5,0.0,1245.5,1419.75,1917.75,89.25,0.0,149.5,0.0,9.25,14455.0,1.75,0.0,23057.5,14456.75,23057.5,-8600.75
2026-03-05 15:00:00+00:00,233.25,10414.25,0.0,1316.75,1412.0,994.25,94.25,0.0,187.25,0.0,12.0,14664.0,3.0,0.0,22913.75,14667.0,22913.75,-8246.75
2026-03-05 16:00:00+00:00,231.0,11111.25,0.0,1653.75,1423.5,212.0,96.25,0.0,311.25,0.0,11.5,15050.5,262.75,0.0,22598.25,15313.25,22598.25,-7285.0
2026-03-05 17:00:00+00:00,230.25,11506.0,0.0,2146.25,1432.5,1.25,102.75,0.0,592.25,0.0,11.75,16023.0,1226.5,0.0,23369.0,17249.5,23369.0,-6119.5
2026-03-05 18:00:00+00:00,231.25,11602.25,0.0,1884.0,1445.5,0.0,101.75,0.0,352.5,0.0,11.75,15629.0,729.75,0.0,23582.25,16358.75,23582.25,-7223.5
2026-03-05 19:00:00+00:00,233.0,11154.75,0.0,1698.0,1454.0,0.0,98.75,0.0,220.25,0.0,10.25,14869.0,77.0,0.0,22279.75,14946.0,22279.75,-7333.75
2026-03-05 20:00:00+00:00,233.5,9572.75,0.0,1448.0,1449.5,0.0,97.75,0.0,202.75,0.0,10.25,13014.5,0.0,172.75,20304.75,13014.5,20477.5,-7463.0
2026-03-05 21:00:00+00:00,232.5,8211.25,0.0,1320.25,1439.25,0.0,98.5,0.0,168.5,0.0,11.5,11481.75,0.0,51.25,18287.25,11481.75,18338.5,-6856.75
2026-03-05 22:00:00+00:00,232.5,7001.5,0.0,1271.0,1438.0,0.0,102.25,0.0,128.5,0.0,9.75,10183.5,0.0,4.5,16650.75,10183.5,16655.25,-6471.75
2026-03-05 23:00:00+00:00,233.0,6433.75,0.0,1233.75,1429.75,0.0,103.0,0.0,132.75,0.0,9.0,9575.0,0.0,26.75,15690.25,9575.0,15717.0,-6142.0
2026-03-06 00:00:00+00:00,234.0,5764.75,0.0,1182.75,1424.25,0.0,107.0,0.0,121.0,0.0,7.25,8841.0,0.0,303.5,15092.0,8841.0,15395.5,-6554.5
2026-03-06 01:00:00+00:00,233.75,5716.75,0.0,1136.5,1421.5,0.0,104.25,0.0,108.25,0.0,7.0,8728.0,0.0,602.0,14669.25,8728.0,15271.25,-6543.25
2026-03-06 02:00:00+00:00,232.75,6004.0,0.0,1107.0,1420.75,0.0,104.25,0.0,109.0,0.0,7.0,8984.75,0.0,495.75,14571.25,8984.75,15067.0,-6082.25
2026-03-06 03:00:00+00:00,233.75,6035.5,0.0,1146.0,1432.0,0.0,101.75,0.0,117.75,0.0,7.0,9073.75,0.0,272.0,14790.75,9073.75,15062.75,-5989.0
2026-03-06 04:00:00+00:00,234.0,6975.75,0.0,1256.25,1436.0,0.0,101.5,0.0,146.0,0.0,7.75,10157.25,0.0,59.0,15875.25,10157.25,15934.25,-5777.0
2026-03-06 05:00:00+00:00,232.5,9264.75,0.0,1514.25,1429.25,2.0,99.5,0.0,378.0,0.0,5.5,12925.75,381.5,0.0,18992.5,13307.25,18992.5,-5685.25
2026-03-06 06:00:00+00:00,231.25,10219.75,0.0,1830.75,1439.0,343.75,99.75,0.0,512.5,0.0,7.0,14683.75,639.25,0.0,21681.5,15323.0,21681.5,-6358.5
2026-03-06 07:00:00+00:00,227.5,10124.0,0.0,1742.5,1431.75,1349.5,98.5,0.0,459.0,0.0,7.0,15439.75,608.75,0.0,23582.0,16048.5,23582.0,-7533.5
2026-03-06 08:00:00+00:00,227.5,10245.0,0.0,1637.0,1430.25,2723.5,99.0,0.0,361.75,0.0,5.0,16729.0,215.5,0.0,23655.25,16944.5,23655.25,-6710.75
2026-03-06 09:00:00+00:00,223.25,8942.75,0.0,1522.25,1437.5,3902.75,100.0,0.0,253.0,0.0,6.25,16387.75,0.0,32.5,23011.0,16387.75,23043.5,-6655.75
2026-03-06 10:00:00+00:00,223.25,8032.25,0.0,1247.5,1419.25,4678.25,98.75,0.0,176.75,0.0,7.75,15883.75,0.0,447.25,22128.25,15883.75,22575.5,-6691.75
2026-03-06 11:00:00+00:00,222.5,7832.25,0.0,1125.5,1419.5,4629.0,79.0,0.0,166.5,0.0,7.0,15481.25,0.0,655.25,20105.0,15481.25,20760.25,-5279.0
2026-03-06 12:00:00+00:00,222.75,7847.75,0.0,1100.75,1421.0,4637.75,73.5,0.0,171.0,0.0,5.75,15480.25,0.0,667.75,20141.0,15480.25,20808.75,-5328.5
2026-03-06 13:00:00+00:00,223.5,8479.5,0.0,1154.0,1421.5,4189.0,68.0,0.0,196.25,0.0,5.75,15737.5,0.0,21.25,20858.25,15737.5,20879.5,-5142.0
2026-03-06 14:00:00+00:00,226.25,8750.0,0.0,1246.25,1422.25,3195.0,69.75,0.0,224.0,0.0,3.0,15136.5,68.5,0.0,21478.5,15205.0,21478.5,-6273.5
2026-03-06 15:00:00+00:00,229.5,9745.25,0.0,1335.75,1402.75,1572.5,76.0,0.0,224.0,0.0,4.5,14590.25,104.75,0.0,21610.5,14695.0,21610.5,-6915.5
2026-03-06 16:00:00+00:00,228.75,10798.5,0.0,1856.75,1421.0,293.25,79.5,0.0,469.0,0.0,7.0,15153.75,437.25,0.0,21487.25,15591.0,21487.25,-5896.25
