,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-25 21:00:00+00:00,13.0,1093.0,0.0,22.25,12.0,0.0,69.0,0.0,0.0,1209.25,14.25,0.0,2014.5,1223.5,2014.5,-791.0
2026-02-25 22:00:00+00:00,13.0,1019.0,0.0,21.0,12.0,0.0,69.75,0.0,0.0,1134.75,0.0,0.0,1764.0,1134.75,1764.0,-629.25
2026-02-25 23:00:00+00:00,13.0,717.5,0.0,21.0,12.0,0.0,98.5,0.0,0.0,862.0,0.0,0.0,1559.25,862.0,1559.25,-697.25
2026-02-26 00:00:00+00:00,13.0,508.0,0.0,21.0,12.0,0.0,107.0,0.0,0.0,661.0,0.0,0.0,1432.25,661.0,1432.25,-771.25
2026-02-26 01:00:00+00:00,13.0,496.5,0.0,21.0,11.0,0.0,108.75,0.0,0.0,650.25,0.0,0.0,1362.75,650.25,1362.75,-712.5
2026-02-26 02:00:00+00:00,13.0,496.25,0.0,21.0,11.75,0.0,105.75,0.0,0.0,647.75,0.0,0.0,1343.75,647.75,1343.75,-696.0
2026-02-26 03:00:00+00:00,13.0,494.75,0.0,21.0,12.0,0.0,121.75,0.0,0.0,662.5,0.0,0.0,1336.25,662.5,1336.25,-673.75
2026-02-26 04:00:00+00:00,13.0,514.0,0.0,21.0,11.5,0.0,117.0,0.0,0.0,676.5,0.0,0.0,1416.75,676.5,1416.75,-740.25
2026-02-26 05:00:00+00:00,13.0,554.0,0.0,20.75,11.0,5.5,87.75,0.0,0.0,692.0,18.5,0.0,1633.0,710.5,1633.0,-922.5
2026-02-26 06:00:00+00:00,13.0,641.0,0.0,20.0,12.0,239.25,52.75,0.0,9.0,987.0,103.75,0.0,1910.25,1090.75,1910.25,-819.5
2026-02-26 07:00:00+00:00,13.0,537.5,0.0,20.0,12.0,792.0,25.0,0.0,28.25,1427.75,2.5,0.0,1997.5,1430.25,1997.5,-567.25
2026-02-26 08:00:00+00:00,13.0,401.25,0.0,20.25,11.25,1208.75,6.0,0.0,47.5,1708.0,0.0,24.75,2063.75,1708.0,2088.5,-380.5
2026-02-26 09:00:00+00:00,12.25,364.75,0.0,20.5,12.5,1426.0,2.75,0.0,56.0,1894.75,0.0,293.0,1996.5,1894.75,2289.5,-394.75
2026-02-26 10:00:00+00:00,13.0,346.25,0.0,23.5,13.0,1521.0,2.75,0.0,0.0,1919.5,0.0,303.5,1923.0,1919.5,2226.5,-307.0
2026-02-26 11:00:00+00:00,13.0,344.0,0.0,25.0,13.0,1246.5,7.75,0.0,0.0,1649.25,0.0,226.0,1610.5,1649.25,1836.5,-187.25
2026-02-26 12:00:00+00:00,12.5,346.75,0.0,24.25,13.0,1200.25,18.0,0.0,0.0,1614.75,0.0,160.75,1554.75,1614.75,1715.5,-100.75
2026-02-26 13:00:00+00:00,12.25,356.0,0.0,24.0,13.0,1044.5,26.75,0.0,0.0,1476.5,0.0,156.25,1572.25,1476.5,1728.5,-252.0
2026-02-26 14:00:00+00:00,12.0,419.5,0.0,24.0,13.0,844.75,27.0,0.0,0.0,1340.25,0.0,10.75,1667.5,1340.25,1678.25,-338.0
2026-02-26 15:00:00+00:00,12.0,632.25,0.0,24.0,13.0,444.25,34.5,0.0,0.0,1160.0,0.0,0.0,1832.5,1160.0,1832.5,-672.5
2026-02-26 16:00:00+00:00,12.0,947.75,0.0,24.0,13.0,64.75,27.75,0.0,0.0,1089.25,0.0,0.0,2000.5,1089.25,2000.5,-911.25
2026-02-26 17:00:00+00:00,12.25,1268.0,0.0,24.25,13.0,0.0,27.25,0.0,0.0,1344.75,10.0,0.0,2236.0,1354.75,2236.0,-881.25
2026-02-26 18:00:00+00:00,12.25,1268.25,0.0,24.0,13.0,0.0,14.5,0.0,0.0,1332.0,216.75,0.0,2350.75,1548.75,2350.75,-802.0
2026-02-26 19:00:00+00:00,12.5,1267.0,0.0,23.25,12.25,0.0,5.5,0.0,0.0,1320.5,136.75,0.0,2324.75,1457.25,2324.75,-867.5
2026-02-26 20:00:00+00:00,12.5,1129.0,0.0,24.0,12.0,0.0,2.5,0.0,0.0,1180.0,240.5,0.0,2157.25,1420.5,2157.25,-736.75
2026-02-26 21:00:00+00:00,12.75,1128.0,0.0,24.0,12.0,0.0,3.0,0.0,0.0,1179.75,15.5,0.0,1988.25,1195.25,1988.25,-793.0
2026-02-26 22:00:00+00:00,12.75,830.75,0.0,24.0,12.0,0.0,4.0,0.0,0.0,883.5,0.0,5.75,1773.75,883.5,1779.5,-896.0
2026-02-26 23:00:00+00:00,13.0,722.5,0.0,24.0,12.0,0.0,8.75,0.0,0.0,780.25,2.75,0.0,1570.25,783.0,1570.25,-787.25
2026-02-27 00:00:00+00:00,13.0,523.5,0.0,24.0,11.5,0.0,16.75,0.0,0.0,588.75,3.25,0.0,1448.25,592.0,1448.25,-856.25
2026-02-27 01:00:00+00:00,12.75,386.75,0.0,24.0,11.0,0.0,29.25,0.0,0.0,463.75,0.0,0.0,1379.0,463.75,1379.0,-915.25
2026-02-27 02:00:00+00:00,13.0,369.5,0.0,24.0,11.0,0.0,20.0,0.0,0.0,437.5,0.0,5.25,1357.75,437.5,1363.0,-925.5
2026-02-27 03:00:00+00:00,13.0,396.0,0.0,24.0,11.0,0.0,14.25,0.0,0.0,458.25,0.0,3.0,1386.5,458.25,1389.5,-931.25
2026-02-27 04:00:00+00:00,13.0,501.25,0.0,24.0,11.0,0.0,9.25,0.0,1.5,560.0,0.0,0.0,1478.75,560.0,1478.75,-918.75
2026-02-27 05:00:00+00:00,13.0,679.75,0.0,24.0,11.0,4.75,9.5,0.0,17.0,759.0,7.25,0.0,1667.0,766.25,1667.0,-900.75
2026-02-27 06:00:00+00:00,13.0,747.75,0.0,24.0,11.75,185.5,14.5,0.0,37.5,1034.0,153.25,0.0,1942.75,1187.25,1942.75,-755.5
2026-02-27 07:00:00+00:00,13.0,665.25,0.0,24.0,12.0,568.75,23.5,0.0,43.0,1349.5,87.75,0.0,2062.25,1437.25,2062.25,-625.0
2026-02-27 08:00:00+00:00,13.0,588.5,0.0,22.0,12.25,826.0,22.75,0.0,73.0,1557.5,0.0,0.0,2096.0,1557.5,2096.0,-538.5
2026-02-27 09:00:00+00:00,12.75,281.5,0.0,22.0,12.75,948.25,20.75,0.0,32.5,1330.5,0.0,0.0,2036.75,1330.5,2036.75,-706.25
2026-02-27 10:00:00+00:00,13.0,252.75,0.0,22.75,12.0,1021.0,19.5,0.0,21.25,1362.25,0.0,17.0,1917.5,1362.25,1934.5,-572.25
2026-02-27 11:00:00+00:00,12.75,225.75,0.0,24.0,12.0,1060.0,19.25,0.0,0.0,1353.75,0.0,296.5,1819.25,1353.75,2115.75,-762.0
2026-02-27 12:00:00+00:00,12.0,223.75,0.0,24.0,12.0,1056.5,21.75,0.0,0.0,1350.0,0.0,299.25,1758.75,1350.0,2058.0,-708.0
2026-02-27 13:00:00+00:00,12.0,246.5,0.0,23.0,12.0,976.75,30.0,0.0,0.0,1300.25,0.0,84.0,1758.25,1300.25,1842.25,-542.0
2026-02-27 14:00:00+00:00,12.0,317.0,0.0,19.75,12.25,912.0,28.5,0.0,0.0,1301.5,0.0,0.25,1873.5,1301.5,1873.75,-572.25
2026-02-27 15:00:00+00:00,12.25,498.0,0.0,14.25,12.0,506.0,15.25,0.0,0.0,1057.75,77.5,0.0,2011.5,1135.25,2011.5,-876.25
2026-02-27 16:00:00+00:00,12.5,1046.25,0.0,10.5,12.0,85.75,21.25,0.0,0.0,1188.25,241.5,0.0,2082.75,1429.75,2082.75,-653.0
2026-02-27 17:00:00+00:00,12.75,1301.5,0.0,12.5,12.75,0.0,14.75,0.0,0.0,1354.25,240.25,0.0,2286.25,1594.5,2286.25,-691.75
2026-02-27 18:00:00+00:00,13.0,1379.5,0.0,19.0,13.0,0.0,7.5,0.0,0.0,1432.0,194.0,0.0,2391.75,1626.0,2391.75,-765.75
2026-02-27 19:00:00+00:00,13.0,1487.5,0.0,21.0,12.0,0.0,5.5,0.0,0.0,1539.0,174.75,0.0,2341.5,1713.75,2341.5,-627.75
2026-02-27 20:00:00+00:00,13.25,1376.0,0.0,21.75,12.0,0.0,2.25,0.0,0.0,1425.25,204.75,0.0,2165.75,1630.0,2165.75,-535.75
2026-02-27 21:00:00+00:00,13.0,1234.5,0.0,22.0,12.0,0.0,3.25,0.0,0.0,1284.75,4.0,0.0,1966.25,1288.75,1966.25,-677.5
2026-02-27 22:00:00+00:00,13.0,1021.75,0.0,22.25,12.0,0.0,3.75,0.0,0.0,1072.75,7.25,0.0,1756.25,1080.0,1756.25,-676.25
2026-02-27 23:00:00+00:00,13.0,647.75,0.0,23.25,10.5,0.0,6.5,0.0,0.0,701.0,0.25,0.0,1588.0,701.25,1588.0,-886.75
2026-02-28 00:00:00+00:00,13.0,564.0,0.0,24.0,11.25,0.0,8.0,0.0,0.0,620.25,0.0,3.0,1468.5,620.25,1471.5,-851.25
2026-02-28 01:00:00+00:00,13.0,433.0,0.0,24.0,12.0,0.0,8.75,0.0,0.0,490.75,0.0,2.0,1394.75,490.75,1396.75,-906.0
2026-02-28 02:00:00+00:00,13.0,437.5,0.0,24.0,12.0,0.0,7.5,0.0,0.0,494.0,0.0,0.0,1361.75,494.0,1361.75,-867.75
2026-02-28 03:00:00+00:00,13.0,438.25,0.0,24.0,12.0,0.0,19.0,0.0,0.0,506.25,0.0,0.0,1358.5,506.25,1358.5,-852.25
2026-02-28 04:00:00+00:00,13.0,440.0,0.0,24.0,12.0,0.0,22.25,0.0,0.0,511.25,0.75,0.0,1420.75,512.0,1420.75,-908.75
2026-02-28 05:00:00+00:00,13.0,443.0,0.0,24.0,12.0,2.25,24.75,0.0,0.0,519.0,46.25,0.0,1521.75,565.25,1521.75,-956.5
2026-02-28 06:00:00+00:00,13.0,476.0,0.0,24.0,12.75,142.0,31.75,0.0,0.0,699.5,166.5,0.0,1725.0,866.0,1725.0,-859.0
2026-02-28 07:00:00+00:00,13.0,508.0,0.0,24.0,13.0,465.75,28.0,0.0,0.0,1051.75,100.0,0.0,1913.75,1151.75,1913.75,-762.0
2026-02-28 08:00:00+00:00,13.0,497.0,0.0,24.0,13.0,765.0,15.25,0.0,0.0,1327.25,1.75,0.0,1965.0,1329.0,1965.0,-636.0
2026-02-28 09:00:00+00:00,12.75,391.0,0.0,22.0,13.0,998.5,14.75,0.0,0.0,1452.0,0.0,0.75,1900.75,1452.0,1901.5,-449.5
2026-02-28 10:00:00+00:00,13.0,269.75,0.0,18.75,13.0,1117.0,25.75,0.0,0.0,1457.25,0.0,9.5,1744.75,1457.25,1754.25,-297.0
2026-02-28 11:00:00+00:00,13.0,280.75,0.0,18.5,13.0,1266.5,43.5,0.0,0.0,1635.25,0.0,44.5,1687.75,1635.25,1732.25,-97.0
2026-02-28 12:00:00+00:00,13.0,276.75,0.0,20.25,13.0,1270.5,45.75,0.0,0.0,1639.25,0.0,303.75,1653.0,1639.25,1956.75,-317.5
2026-02-28 13:00:00+00:00,13.0,283.0,0.0,21.0,13.0,1138.75,60.25,0.0,0.0,1529.0,0.0,302.5,1666.75,1529.0,1969.25,-440.25
2026-02-28 14:00:00+00:00,13.0,306.5,0.0,21.5,13.0,881.5,71.75,0.0,2.5,1309.75,0.0,291.25,1732.0,1309.75,2023.25,-713.5
2026-02-28 15:00:00+00:00,13.0,462.0,0.0,23.75,13.0,451.75,69.25,0.0,39.25,1072.0,0.0,55.25,1877.25,1072.0,1932.5,-860.5
2026-02-28 16:00:00+00:00,13.0,917.75,0.0,24.0,13.0,68.5,49.25,0.0,95.25,1180.75,61.25,0.0,1993.75,1242.0,1993.75,-751.75
2026-02-28 17:00:00+00:00,13.0,1341.5,0.0,23.5,13.75,0.75,30.25,0.0,100.75,1523.5,10.5,0.0,2198.0,1534.0,2198.0,-664.0
2026-02-28 18:00:00+00:00,13.0,1404.25,0.0,23.0,13.25,0.0,23.25,0.0,129.25,1606.0,243.0,0.0,2292.75,1849.0,2292.75,-443.75
2026-02-28 19:00:00+00:00,13.0,1394.5,0.0,23.0,12.75,0.0,26.75,0.0,150.75,1620.75,25.25,0.0,2232.5,1646.0,2232.5,-586.5
2026-02-28 20:00:00+00:00,13.0,1206.75,0.0,23.0,12.0,0.0,56.5,0.0,99.75,1411.0,0.0,0.0,2048.0,1411.0,2048.0,-637.0
2026-02-28 21:00:00+00:00,13.0,974.25,0.0,23.0,12.0,0.0,107.75,0.0,100.0,1230.0,0.0,0.0,1879.5,1230.0,1879.5,-649.5
2026-02-28 22:00:00+00:00,13.0,804.25,0.0,23.0,12.0,0.0,136.25,0.0,99.5,1088.0,4.5,0.0,1728.0,1092.5,1728.0,-635.5
2026-02-28 23:00:00+00:00,13.0,551.25,0.0,22.25,14.0,0.0,107.0,0.0,19.5,727.0,0.25,0.0,1587.75,727.25,1587.75,-860.5
2026-03-01 00:00:00+00:00,13.0,538.75,0.0,22.25,14.0,0.0,141.25,0.0,0.0,729.25,0.0,0.0,1479.75,729.25,1479.75,-750.5
2026-03-01 01:00:00+00:00,13.0,564.5,0.0,22.0,14.0,0.0,149.75,0.0,0.0,763.25,0.0,0.0,1389.25,763.25,1389.25,-626.0
2026-03-01 02:00:00+00:00,13.0,405.0,0.0,22.0,14.0,0.0,159.0,0.0,0.0,613.0,0.0,0.0,1339.75,613.0,1339.75,-726.75
2026-03-01 03:00:00+00:00,13.0,376.0,0.0,22.0,14.0,0.0,156.5,0.0,0.0,581.5,0.0,1.75,1320.25,581.5,1322.0,-740.5
2026-03-01 04:00:00+00:00,12.5,375.75,0.0,22.0,14.0,0.0,140.5,0.0,0.0,564.75,0.0,0.0,1351.5,564.75,1351.5,-786.75
2026-03-01 05:00:00+00:00,12.5,392.0,0.0,22.0,14.0,4.75,175.5,0.0,0.0,620.75,0.0,0.0,1387.75,620.75,1387.75,-767.0
2026-03-01 06:00:00+00:00,13.0,385.25,0.0,22.25,14.75,135.75,209.0,0.0,0.0,780.0,0.0,0.0,1454.5,780.0,1454.5,-674.5
2026-03-01 07:00:00+00:00,13.0,383.75,0.0,22.0,15.0,477.25,188.25,0.0,0.0,1099.25,0.0,0.0,1661.0,1099.25,1661.0,-561.75
2026-03-01 08:00:00+00:00,12.5,389.25,0.0,22.0,15.0,819.25,130.25,0.0,0.0,1388.25,0.5,0.0,1799.25,1388.75,1799.25,-410.5
2026-03-01 09:00:00+00:00,13.0,467.5,0.0,21.5,15.75,1019.5,136.25,0.0,0.0,1673.5,0.0,10.5,1822.25,1673.5,1832.75,-159.25
2026-03-01 10:00:00+00:00,13.0,531.0,0.0,21.25,15.0,1217.75,147.0,0.0,0.0,1945.0,0.0,289.5,1802.0,1945.0,2091.5,-146.5
2026-03-01 11:00:00+00:00,12.5,525.5,0.0,22.0,14.0,1155.25,146.75,0.0,0.0,1876.0,0.0,294.25,1733.75,1876.0,2028.0,-152.0
2026-03-01 12:00:00+00:00,13.0,508.25,0.0,22.0,15.75,1161.5,148.0,0.0,0.0,1868.5,0.0,447.75,1657.0,1868.5,2104.75,-236.25
2026-03-01 13:00:00+00:00,12.5,522.0,0.0,22.0,15.25,987.75,147.25,0.0,0.0,1706.75,0.0,429.25,1598.75,1706.75,2028.0,-321.25
2026-03-01 14:00:00+00:00,12.0,537.0,0.0,22.0,15.0,658.25,133.0,0.0,3.75,1381.0,0.0,278.25,1636.75,1381.0,1915.0,-534.0
2026-03-01 15:00:00+00:00,12.25,611.25,0.0,21.25,15.0,341.75,126.25,0.0,51.25,1179.0,0.0,14.25,1700.75,1179.0,1715.0,-536.0
2026-03-01 16:00:00+00:00,13.0,706.5,0.0,22.0,15.0,60.5,115.25,0.0,97.25,1029.5,0.0,5.5,1803.5,1029.5,1809.0,-779.5
2026-03-01 17:00:00+00:00,12.25,733.0,0.0,22.0,15.0,0.75,128.5,0.0,119.0,1030.5,107.75,0.0,2014.5,1138.25,2014.5,-876.25
2026-03-01 18:00:00+00:00,12.0,739.75,0.0,20.0,15.5,0.0,124.25,0.0,99.75,1011.25,376.25,0.0,2124.25,1387.5,2124.25,-736.75
2026-03-01 19:00:00+00:00,13.0,739.0,0.0,19.5,14.25,0.0,124.25,0.0,100.0,1010.0,462.0,0.0,2130.5,1472.0,2130.5,-658.5
2026-03-01 20:00:00+00:00,13.0,739.75,0.0,20.0,14.0,0.0,143.75,0.0,128.25,1058.75,214.75,0.0,2011.75,1273.5,2011.75,-738.25
2026-03-01 21:00:00+00:00,13.0,702.0,0.0,20.0,13.5,0.0,189.25,0.0,179.5,1117.25,0.0,4.75,1846.0,1117.25,1850.75,-733.5
2026-03-01 22:00:00+00:00,13.0,587.5,0.0,20.0,14.0,0.0,276.0,0.0,128.5,1039.0,0.0,4.75,1653.0,1039.0,1657.75,-618.75
2026-03-01 23:00:00+00:00,13.0,496.75,0.0,20.0,14.0,0.0,326.75,0.0,82.0,952.5,0.0,6.0,1473.75,952.5,1479.75,-527.25
2026-03-02 00:00:00+00:00,13.0,442.5,0.0,20.0,14.0,0.0,406.75,0.0,0.0,896.25,0.0,11.75,1361.5,896.25,1373.25,-477.0
2026-03-02 01:00:00+00:00,13.0,290.5,0.0,20.0,14.0,0.0,387.5,0.0,0.0,725.0,0.0,0.25,1305.75,725.0,1306.0,-581.0
2026-03-02 02:00:00+00:00,13.0,287.5,0.0,20.0,14.0,0.0,371.0,0.0,0.0,705.5,0.0,0.0,1281.75,705.5,1281.75,-576.25
2026-03-02 03:00:00+00:00,13.0,274.25,0.0,20.0,14.0,0.0,342.0,0.0,0.0,663.25,0.0,4.0,1299.25,663.25,1303.25,-640.0
2026-03-02 04:00:00+00:00,13.0,277.0,0.0,20.0,13.5,0.0,368.75,0.0,0.0,692.25,0.0,6.25,1393.75,692.25,1400.0,-707.75
2026-03-02 05:00:00+00:00,13.0,330.25,0.0,20.0,12.5,7.75,400.0,0.0,0.0,783.5,74.75,0.0,1591.5,858.25,1591.5,-733.25
2026-03-02 06:00:00+00:00,12.75,402.5,0.0,20.0,12.25,189.5,414.0,0.0,0.0,1051.0,101.0,0.0,1856.25,1152.0,1856.25,-704.25
2026-03-02 07:00:00+00:00,12.75,445.25,0.0,18.5,14.5,527.25,456.0,0.0,0.0,1474.25,50.75,0.0,1967.0,1525.0,1967.0,-442.0
2026-03-02 08:00:00+00:00,12.0,444.0,0.0,18.0,13.75,826.25,437.25,0.0,0.0,1751.25,5.5,0.0,2046.5,1756.75,2046.5,-289.75
2026-03-02 09:00:00+00:00,12.25,431.5,0.0,18.0,13.0,1009.0,427.0,0.0,0.0,1910.75,0.25,0.0,1997.5,1911.0,1997.5,-86.5
2026-03-02 10:00:00+00:00,12.75,316.0,0.0,18.0,13.0,942.25,421.75,0.0,0.0,1723.75,0.0,0.0,1927.25,1723.75,1927.25,-203.5
2026-03-02 11:00:00+00:00,12.0,327.0,0.0,18.0,13.5,945.5,475.5,0.0,0.0,1791.5,0.0,2.75,1954.0,1791.5,1956.75,-165.25
2026-03-02 12:00:00+00:00,12.0,434.75,0.0,18.0,15.0,884.25,580.75,0.0,0.0,1944.75,0.0,282.75,1913.75,1944.75,2196.5,-251.75
2026-03-02 13:00:00+00:00,12.0,489.75,0.0,18.0,15.0,858.75,628.0,0.0,0.0,2021.5,0.0,366.0,1915.25,2021.5,2281.25,-259.75
2026-03-02 14:00:00+00:00,12.0,543.0,0.0,18.5,15.0,760.5,623.75,0.0,0.0,1972.75,0.0,211.75,1890.0,1972.75,2101.75,-129.0
2026-03-02 15:00:00+00:00,12.25,654.25,0.0,19.0,15.0,492.75,534.5,0.0,6.25,1734.0,0.0,76.75,1939.5,1734.0,2016.25,-282.25
2026-03-02 16:00:00+00:00,13.0,925.5,0.0,19.0,15.0,79.25,408.0,0.0,56.25,1516.0,59.0,0.0,2031.25,1575.0,2031.25,-456.25
2026-03-02 17:00:00+00:00,13.0,1034.75,0.0,19.0,15.0,0.0,415.0,0.0,113.25,1610.0,12.0,0.0,2257.25,1622.0,2257.25,-635.25
2026-03-02 18:00:00+00:00,13.0,1072.75,0.0,19.0,15.0,0.0,399.5,0.0,132.0,1651.25,11.25,0.0,2407.0,1662.5,2407.0,-744.5
2026-03-02 19:00:00+00:00,13.0,1064.0,0.0,19.25,14.0,0.0,400.75,0.0,99.75,1610.75,1.0,0.0,2395.0,1611.75,2395.0,-783.25
2026-03-02 20:00:00+00:00,13.0,915.0,0.0,18.5,14.0,0.0,413.25,0.0,99.75,1473.5,0.0,82.0,2248.0,1473.5,2330.0,-856.5
2026-03-02 21:00:00+00:00,13.0,739.75,0.0,18.75,14.0,0.0,448.25,0.0,22.75,1256.5,0.0,0.0,2013.0,1256.5,2013.0,-756.5
2026-03-02 22:00:00+00:00,13.0,538.75,0.0,18.25,13.25,0.0,499.5,0.0,0.0,1082.75,0.0,0.0,1778.75,1082.75,1778.75,-696.0
2026-03-02 23:00:00+00:00,13.0,454.0,0.0,18.5,13.0,0.0,560.0,0.0,0.0,1058.5,0.0,0.25,1572.75,1058.5,1573.0,-514.5
2026-03-03 00:00:00+00:00,13.0,350.25,0.0,18.25,13.5,0.0,602.0,0.0,0.0,997.0,0.0,35.0,1442.25,997.0,1477.25,-480.25
2026-03-03 01:00:00+00:00,13.0,267.75,0.0,18.25,13.25,0.0,601.25,0.0,0.0,913.5,0.0,157.5,1375.5,913.5,1533.0,-619.5
2026-03-03 02:00:00+00:00,13.0,267.75,0.0,18.25,13.0,0.0,505.25,0.0,0.0,817.25,0.0,154.25,1360.25,817.25,1514.5,-697.25
2026-03-03 03:00:00+00:00,13.0,267.75,0.0,18.25,13.0,0.0,432.0,0.0,0.0,744.0,0.0,171.5,1385.5,744.0,1557.0,-813.0
2026-03-03 04:00:00+00:00,13.0,272.5,0.0,18.25,13.0,0.0,406.25,0.0,0.0,723.0,0.0,122.5,1495.0,723.0,1617.5,-894.5
2026-03-03 05:00:00+00:00,13.0,359.25,0.0,18.75,13.0,9.75,390.5,0.0,0.0,804.25,119.75,0.0,1690.0,924.0,1690.0,-766.0
2026-03-03 06:00:00+00:00,13.0,389.25,0.0,18.25,12.25,194.25,377.5,0.0,0.0,1004.5,245.0,0.0,1945.0,1249.5,1945.0,-695.5
2026-03-03 07:00:00+00:00,13.0,323.0,0.0,18.25,12.0,574.5,351.75,0.0,9.5,1302.0,133.5,0.0,2063.0,1435.5,2063.0,-627.5
2026-03-03 08:00:00+00:00,13.0,280.25,0.0,17.5,12.0,840.5,335.25,0.0,69.75,1568.25,0.0,0.0,2047.25,1568.25,2047.25,-479.0
2026-03-03 09:00:00+00:00,12.5,277.25,0.0,12.25,11.0,1072.5,396.0,0.0,76.0,1857.5,0.0,0.0,1953.75,1857.5,1953.75,-96.25
2026-03-03 10:00:00+00:00,12.5,333.25,0.0,5.0,11.5,1279.25,446.5,0.0,11.0,2099.0,0.0,17.0,1944.5,2099.0,1961.5,137.5
2026-03-03 11:00:00+00:00,13.0,319.5,0.0,5.0,13.5,1257.0,456.0,0.0,69.5,2133.5,0.0,286.75,1870.0,2133.5,2156.75,-23.25
2026-03-03 12:00:00+00:00,13.0,320.25,0.0,8.75,14.0,1124.0,374.25,0.0,51.25,1905.5,0.0,291.0,1868.5,1905.5,2159.5,-254.0
2026-03-03 13:00:00+00:00,13.0,320.0,0.0,20.25,13.5,766.25,313.5,0.0,0.0,1446.5,0.0,278.5,2024.0,1446.5,2302.5,-856.0
2026-03-03 14:00:00+00:00,13.0,377.25,0.0,18.0,14.0,422.25,305.25,0.0,0.0,1149.75,41.75,0.0,2080.25,1191.5,2080.25,-888.75
2026-03-03 15:00:00+00:00,13.0,527.25,0.0,21.75,14.0,166.75,328.0,0.0,0.0,1070.75,216.75,0.0,2104.0,1287.5,2104.0,-816.5
2026-03-03 16:00:00+00:00,13.0,900.0,0.0,24.5,14.0,27.75,365.5,0.0,0.0,1344.75,246.75,0.0,2173.75,1591.5,2173.75,-582.25
2026-03-03 17:00:00+00:00,13.0,1061.5,0.0,24.0,14.0,0.0,412.75,0.0,0.0,1525.25,16.75,0.0,2356.75,1542.0,2356.75,-814.75
2026-03-03 18:00:00+00:00,13.0,1113.0,0.0,23.75,14.0,0.0,391.25,0.0,0.0,1555.0,130.25,0.0,2452.25,1685.25,2452.25,-767.0
2026-03-03 19:00:00+00:00,13.0,1086.5,0.0,22.25,13.0,0.0,407.75,0.0,0.0,1542.5,10.5,0.0,2415.0,1553.0,2415.0,-862.0
2026-03-03 20:00:00+00:00,13.0,978.25,0.0,23.0,13.0,0.0,628.0,0.0,0.0,1655.25,0.0,0.0,2233.5,1655.25,2233.5,-578.25
2026-03-03 21:00:00+00:00,13.0,787.0,0.0,22.75,13.0,0.0,659.25,0.0,0.0,1495.0,0.75,0.0,2009.5,1495.75,2009.5,-513.75
2026-03-03 22:00:00+00:00,13.0,500.5,0.0,22.25,13.0,0.0,541.5,0.0,0.0,1090.25,0.0,0.0,1766.5,1090.25,1766.5,-676.25
2026-03-03 23:00:00+00:00,4.25,452.5,0.0,22.75,13.0,0.0,391.5,0.0,0.0,884.0,0.0,1.5,1566.0,884.0,1567.5,-683.5
2026-03-04 00:00:00+00:00,0.0,460.0,0.0,22.25,13.0,0.0,420.5,0.0,0.0,915.75,0.0,3.0,1447.75,915.75,1450.75,-535.0
2026-03-04 01:00:00+00:00,0.0,335.0,0.0,20.5,13.0,0.0,480.75,0.0,0.0,849.25,0.0,0.0,1391.5,849.25,1391.5,-542.25
2026-03-04 02:00:00+00:00,0.0,266.75,0.0,13.5,13.0,0.0,511.25,0.0,0.0,804.5,0.0,2.75,1364.5,804.5,1367.25,-562.75
2026-03-04 03:00:00+00:00,0.0,250.5,0.0,11.0,13.0,0.0,645.5,0.0,0.0,920.0,0.0,6.75,1381.25,920.0,1388.0,-468.0
2026-03-04 04:00:00+00:00,0.0,251.0,0.0,10.25,13.0,0.0,773.25,0.0,0.0,1047.5,0.0,7.25,1491.75,1047.5,1499.0,-451.5
2026-03-04 05:00:00+00:00,0.0,274.5,0.0,10.0,13.0,10.5,788.0,0.0,0.0,1096.0,234.75,0.0,1686.5,1330.75,1686.5,-355.75
2026-03-04 06:00:00+00:00,0.0,283.0,0.0,9.75,14.0,216.25,744.0,0.0,0.0,1267.0,484.0,0.0,1995.0,1751.0,1995.0,-244.0
2026-03-04 07:00:00+00:00,0.0,266.0,0.0,9.0,13.0,656.0,692.0,0.0,0.0,1636.0,16.75,0.0,2125.25,1652.75,2125.25,-472.5
2026-03-04 08:00:00+00:00,0.0,279.75,0.0,9.0,13.25,1119.25,639.75,0.0,0.0,2061.0,0.0,8.75,2109.5,2061.0,2118.25,-57.25
2026-03-04 09:00:00+00:00,0.0,252.75,0.0,8.75,14.0,1310.5,647.5,0.0,0.0,2233.5,0.0,3.25,1964.5,2233.5,1967.75,265.75
2026-03-04 10:00:00+00:00,0.0,255.75,0.0,9.0,14.0,1447.75,628.5,0.0,0.0,2355.0,0.0,6.0,1902.75,2355.0,1908.75,446.25
2026-03-04 11:00:00+00:00,0.0,250.5,0.0,9.0,14.0,1493.25,652.0,0.0,0.0,2418.75,0.0,6.0,1858.25,2418.75,1864.25,554.5
2026-03-04 12:00:00+00:00,0.0,253.0,0.0,9.0,14.0,1421.0,710.25,0.0,1.5,2408.75,0.0,271.5,1825.0,2408.75,2096.5,312.25
2026-03-04 13:00:00+00:00,0.0,265.25,0.0,9.0,15.0,1232.75,735.5,0.0,36.25,2293.75,0.0,301.25,1816.25,2293.75,2117.5,176.25
2026-03-04 14:00:00+00:00,0.0,349.25,0.0,9.0,15.0,945.25,686.5,0.0,92.5,2097.5,0.0,304.5,1882.25,2097.5,2186.75,-89.25
