,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-09 03:00:00+00:00,6.5,328.5,0.0,694.75,188.5,0.0,56.75,0.0,0.0,0.0,1275.0,0.0,20.5,3715.5,1275.0,3736.0,-2461.0
2026-02-09 04:00:00+00:00,6.0,739.0,0.0,695.5,188.25,0.0,29.75,0.0,0.75,0.0,1659.25,0.0,0.0,3983.75,1659.25,3983.75,-2324.5
2026-02-09 05:00:00+00:00,6.0,1741.5,0.0,704.0,188.0,0.0,19.0,0.0,21.75,0.0,2680.25,0.75,0.0,4976.0,2681.0,4976.0,-2295.0
2026-02-09 06:00:00+00:00,6.0,2439.5,0.0,746.25,189.0,55.75,17.5,0.0,23.0,0.0,3477.0,111.0,0.0,5852.75,3588.0,5852.75,-2264.75
2026-02-09 07:00:00+00:00,6.0,2658.25,0.0,748.25,189.5,520.75,26.25,0.0,23.0,0.0,4172.0,178.0,0.0,6637.5,4350.0,6637.5,-2287.5
2026-02-09 08:00:00+00:00,6.0,2499.75,0.0,745.0,193.75,1197.0,45.0,0.0,23.0,0.0,4709.5,110.75,0.0,6931.0,4820.25,6931.0,-2110.75
2026-02-09 09:00:00+00:00,6.0,2364.25,0.0,732.75,189.75,1361.25,72.75,0.0,23.0,0.0,4749.75,80.25,0.0,6559.75,4830.0,6559.75,-1729.75
2026-02-09 10:00:00+00:00,6.0,2338.5,0.0,693.0,190.75,1736.0,79.25,0.0,23.0,0.0,5066.5,9.0,0.0,6490.5,5075.5,6490.5,-1415.0
2026-02-09 11:00:00+00:00,6.0,2274.5,0.0,594.5,189.25,2046.0,70.0,0.0,23.0,0.0,5203.25,0.0,24.5,6404.75,5203.25,6429.25,-1226.0
2026-02-09 12:00:00+00:00,6.0,2326.5,0.0,664.0,187.0,1640.0,64.0,0.0,23.0,0.0,4910.5,0.0,45.25,5997.5,4910.5,6042.75,-1132.25
2026-02-09 13:00:00+00:00,6.0,2758.0,0.0,670.25,186.25,1290.25,58.75,0.0,23.0,0.0,4992.5,0.0,25.75,6143.5,4992.5,6169.25,-1176.75
2026-02-09 14:00:00+00:00,6.0,3236.5,0.0,732.75,186.5,1023.25,53.25,0.0,23.0,0.0,5261.25,51.75,0.0,6579.0,5313.0,6579.0,-1266.0
2026-02-09 15:00:00+00:00,6.0,3578.25,0.0,766.25,193.0,387.75,57.0,0.0,23.0,0.0,5011.25,86.25,0.0,6672.0,5097.5,6672.0,-1574.5
2026-02-09 16:00:00+00:00,6.0,3559.25,0.0,762.25,194.75,38.0,68.0,0.0,23.0,0.0,4651.25,159.5,0.0,6843.5,4810.75,6843.5,-2032.75
2026-02-09 17:00:00+00:00,6.0,3694.25,0.0,748.5,192.0,0.0,55.0,0.0,23.0,0.0,4718.75,196.0,0.0,7033.5,4914.75,7033.5,-2118.75
2026-02-09 18:00:00+00:00,6.0,3500.75,0.0,757.25,194.25,0.0,62.75,0.0,23.0,0.0,4544.0,165.5,0.0,7074.25,4709.5,7074.25,-2364.75
2026-02-09 19:00:00+00:00,6.0,3420.5,0.0,762.5,191.5,0.0,43.25,0.0,23.0,0.0,4446.75,15.25,0.0,6781.0,4462.0,6781.0,-2319.0
2026-02-09 20:00:00+00:00,6.0,2221.0,0.0,731.75,189.25,0.0,8.25,0.0,23.0,0.0,3179.25,14.5,0.0,6209.5,3193.75,6209.5,-3015.75
2026-02-09 21:00:00+00:00,6.0,1454.0,0.0,706.25,189.75,0.0,10.75,0.0,0.75,0.0,2367.5,14.75,0.0,5526.25,2382.25,5526.25,-3144.0
2026-02-09 22:00:00+00:00,6.0,789.5,0.0,695.25,190.0,0.0,12.25,0.0,0.0,0.0,1693.0,15.5,0.0,4890.0,1708.5,4890.0,-3181.5
2026-02-09 23:00:00+00:00,6.0,451.5,0.0,683.5,189.0,0.0,11.0,0.0,0.0,0.0,1341.0,0.0,42.75,4339.5,1341.0,4382.25,-3041.25
2026-02-10 00:00:00+00:00,6.0,455.5,0.0,673.25,188.75,0.0,7.25,0.0,0.0,0.0,1330.75,0.0,21.25,3992.75,1330.75,4014.0,-2683.25
2026-02-10 01:00:00+00:00,6.0,449.0,0.0,618.5,188.75,0.0,16.25,0.0,0.0,0.0,1278.5,0.0,80.75,3758.75,1278.5,3839.5,-2561.0
2026-02-10 02:00:00+00:00,6.0,514.0,0.0,617.75,191.0,0.0,63.75,0.0,0.0,0.0,1392.5,0.0,81.25,3712.25,1392.5,3793.5,-2401.0
2026-02-10 03:00:00+00:00,6.0,523.0,0.0,633.0,188.75,0.0,125.25,0.0,0.0,0.0,1476.0,0.0,43.0,3833.5,1476.0,3876.5,-2400.5
2026-02-10 04:00:00+00:00,6.0,863.75,0.0,696.25,187.25,0.0,199.25,0.0,1.5,0.0,1954.0,10.25,0.0,4234.75,1964.25,4234.75,-2270.5
2026-02-10 05:00:00+00:00,6.0,1718.0,0.0,710.5,190.25,0.0,204.0,0.0,23.0,0.0,2851.75,44.5,0.0,5113.25,2896.25,5113.25,-2217.0
2026-02-10 06:00:00+00:00,6.0,2642.0,0.0,730.75,199.5,85.5,161.5,0.0,23.0,0.0,3848.25,179.25,0.0,5991.25,4027.5,5991.25,-1963.75
2026-02-10 07:00:00+00:00,6.0,2637.25,0.0,732.75,201.5,705.0,193.75,0.0,23.0,0.0,4499.25,220.75,0.0,6669.75,4720.0,6669.75,-1949.75
2026-02-10 08:00:00+00:00,6.0,2360.5,0.0,701.75,204.25,1660.25,175.5,0.0,23.0,0.0,5131.25,124.25,0.0,6815.25,5255.5,6815.25,-1559.75
2026-02-10 09:00:00+00:00,6.0,2347.75,0.0,688.75,199.0,2288.5,252.5,0.0,23.0,0.0,5805.5,20.5,0.0,6645.5,5826.0,6645.5,-819.5
2026-02-10 10:00:00+00:00,6.0,2481.75,0.0,602.25,199.5,2126.0,321.75,0.0,23.0,0.0,5760.25,4.0,0.0,6403.5,5764.25,6403.5,-639.25
2026-02-10 11:00:00+00:00,6.0,2598.0,0.0,598.75,198.75,1940.75,338.0,0.0,23.0,0.0,5703.25,0.0,28.0,6231.25,5703.25,6259.25,-556.0
2026-02-10 12:00:00+00:00,6.0,2615.75,0.0,605.0,198.25,1918.75,338.5,0.0,23.0,0.0,5705.25,0.0,30.25,6062.25,5705.25,6092.5,-387.25
2026-02-10 13:00:00+00:00,6.0,2689.75,0.0,646.5,198.75,1744.0,405.5,0.0,23.0,0.0,5713.5,3.5,0.0,6777.0,5717.0,6777.0,-1060.0
2026-02-10 14:00:00+00:00,6.0,2958.25,0.0,659.5,199.0,1389.25,525.0,0.0,23.0,0.0,5760.0,0.0,40.25,6869.25,5760.0,6909.5,-1149.5
2026-02-10 15:00:00+00:00,6.0,3217.0,0.0,717.25,201.75,603.25,547.0,0.0,23.0,0.0,5315.25,136.5,0.0,6782.25,5451.75,6782.25,-1330.5
2026-02-10 16:00:00+00:00,6.0,3338.75,0.0,728.0,202.75,49.25,502.75,0.0,23.0,0.0,4850.5,142.0,0.0,6862.5,4992.5,6862.5,-1870.0
2026-02-10 17:00:00+00:00,6.0,3099.75,0.0,740.0,204.0,4.0,527.25,0.0,23.0,0.0,4604.0,103.0,0.0,7107.0,4707.0,7107.0,-2400.0
2026-02-10 18:00:00+00:00,6.0,3282.75,0.0,740.0,203.25,0.0,579.75,0.0,23.0,0.0,4834.75,88.5,0.0,7173.5,4923.25,7173.5,-2250.25
2026-02-10 19:00:00+00:00,6.0,2920.5,0.0,718.25,205.0,0.0,617.5,0.0,23.0,0.0,4490.25,25.75,0.0,6808.5,4516.0,6808.5,-2292.5
2026-02-10 20:00:00+00:00,6.0,1723.75,0.0,688.25,201.75,0.0,702.5,0.0,23.0,0.0,3345.25,24.75,0.0,6313.5,3370.0,6313.5,-2943.5
2026-02-10 21:00:00+00:00,6.0,857.0,0.0,673.25,197.25,0.0,876.25,0.0,1.25,0.0,2611.0,24.75,0.0,5657.5,2635.75,5657.5,-3021.75
2026-02-10 22:00:00+00:00,6.0,515.0,0.0,656.25,201.5,0.0,872.5,0.0,0.0,0.0,2251.25,26.0,0.0,5121.5,2277.25,5121.5,-2844.25
2026-02-10 23:00:00+00:00,6.0,276.25,0.0,588.75,201.0,0.0,909.75,0.0,0.0,0.0,1981.75,0.0,7.5,4701.0,1981.75,4708.5,-2726.75
2026-02-11 00:00:00+00:00,6.0,240.5,0.0,602.25,202.5,0.0,1035.25,0.0,0.0,0.0,2086.5,28.25,0.0,4366.75,2114.75,4366.75,-2252.0
2026-02-11 01:00:00+00:00,6.0,241.0,0.0,616.5,201.0,0.0,1254.5,0.0,0.0,0.0,2319.0,0.0,46.0,4290.5,2319.0,4336.5,-2017.5
2026-02-11 02:00:00+00:00,6.0,241.0,0.0,586.75,200.25,0.0,1306.75,0.0,0.0,0.0,2340.75,0.0,70.0,4284.5,2340.75,4354.5,-2013.75
2026-02-11 03:00:00+00:00,6.0,244.0,0.0,581.5,200.5,0.0,1427.0,0.0,0.0,0.0,2459.0,0.0,70.5,4410.0,2459.0,4480.5,-2021.5
2026-02-11 04:00:00+00:00,6.0,541.75,0.0,594.75,201.5,0.0,1442.25,0.0,0.0,0.0,2786.25,0.0,8.5,4735.75,2786.25,4744.25,-1958.0
2026-02-11 05:00:00+00:00,6.0,1141.0,0.0,644.75,201.5,0.0,1492.0,0.0,22.5,0.0,3507.75,26.5,0.0,5663.25,3534.25,5663.25,-2129.0
2026-02-11 06:00:00+00:00,6.0,1518.5,0.0,682.0,205.0,16.0,1264.75,0.0,23.0,0.0,3715.25,96.5,0.0,6569.0,3811.75,6569.0,-2757.25
2026-02-11 07:00:00+00:00,6.25,1778.0,0.0,714.5,204.25,168.25,1019.0,0.0,23.0,0.0,3913.25,188.5,0.0,7161.0,4101.75,7161.0,-3059.25
2026-02-11 08:00:00+00:00,6.0,1553.0,0.0,704.0,205.0,394.75,882.5,0.0,23.0,0.0,3768.25,180.75,0.0,7496.75,3949.0,7496.75,-3547.75
2026-02-11 09:00:00+00:00,6.0,1541.25,0.0,700.75,202.5,563.75,675.0,0.0,23.0,0.0,3712.25,117.5,0.0,7606.5,3829.75,7606.5,-3776.75
2026-02-11 10:00:00+00:00,6.0,1706.0,0.0,684.5,202.0,1116.75,396.75,0.0,23.0,0.0,4135.0,43.75,0.0,7649.5,4178.75,7649.5,-3470.75
2026-02-11 11:00:00+00:00,6.0,1713.0,0.0,624.75,198.5,1642.25,295.5,0.0,23.0,0.0,4503.0,24.75,0.0,7610.25,4527.75,7610.25,-3082.5
2026-02-11 12:00:00+00:00,6.0,1582.5,0.0,627.5,198.0,1261.0,156.25,0.0,23.0,0.0,3854.25,29.75,0.0,7231.25,3884.0,7231.25,-3347.25
2026-02-11 13:00:00+00:00,5.5,1690.0,0.0,631.25,198.0,1063.0,104.25,0.0,23.0,0.0,3715.0,41.25,0.0,7209.25,3756.25,7209.25,-3453.0
2026-02-11 14:00:00+00:00,5.5,1752.25,0.0,661.25,194.25,926.0,149.75,0.0,23.0,0.0,3712.0,78.5,0.0,7138.5,3790.5,7138.5,-3348.0
2026-02-11 15:00:00+00:00,6.0,1848.5,0.0,688.5,200.5,464.25,345.0,0.0,23.0,0.0,3575.75,74.0,0.0,6986.25,3649.75,6986.25,-3336.5
2026-02-11 16:00:00+00:00,6.5,1771.0,0.0,715.5,203.0,52.75,344.0,0.0,23.0,0.0,3115.75,120.25,0.0,7082.0,3236.0,7082.0,-3846.0
2026-02-11 17:00:00+00:00,6.0,1913.25,0.0,710.25,203.0,0.0,427.75,0.0,23.0,0.0,3283.25,103.5,0.0,7414.25,3386.75,7414.25,-4027.5
2026-02-11 18:00:00+00:00,6.0,1882.0,0.0,696.5,201.5,0.0,840.5,0.0,23.0,0.0,3649.5,64.0,0.0,7636.5,3713.5,7636.5,-3923.0
2026-02-11 19:00:00+00:00,6.0,1673.75,0.0,671.5,201.75,0.0,940.5,0.0,23.0,0.0,3516.5,25.0,0.0,7210.5,3541.5,7210.5,-3669.0
2026-02-11 20:00:00+00:00,6.0,1479.75,0.0,668.25,198.5,0.0,853.25,0.0,23.0,0.0,3228.75,24.75,0.0,6608.25,3253.5,6608.25,-3354.75
2026-02-11 21:00:00+00:00,5.75,707.5,0.0,684.0,200.25,0.0,841.5,0.0,0.5,0.0,2439.5,25.0,0.0,5875.25,2464.5,5875.25,-3410.75
2026-02-11 22:00:00+00:00,6.0,485.75,0.0,681.0,202.5,0.0,826.0,0.0,0.0,0.0,2201.25,25.0,0.0,5210.75,2226.25,5210.75,-2984.5
2026-02-11 23:00:00+00:00,6.0,515.25,0.0,670.25,201.75,0.0,753.5,0.0,0.0,0.0,2146.75,0.0,40.5,4687.0,2146.75,4727.5,-2580.75
2026-02-12 00:00:00+00:00,6.0,455.5,0.0,620.0,199.0,0.0,941.75,0.0,0.0,0.0,2222.25,0.0,48.75,4375.75,2222.25,4424.5,-2202.25
2026-02-12 01:00:00+00:00,6.0,427.5,0.0,616.5,198.25,0.0,1046.75,0.0,0.0,0.0,2295.0,0.0,70.5,4312.0,2295.0,4382.5,-2087.5
2026-02-12 02:00:00+00:00,6.0,413.75,0.0,626.5,199.25,0.0,1274.5,0.0,0.0,0.0,2520.0,0.0,75.5,4360.0,2520.0,4435.5,-1915.5
2026-02-12 03:00:00+00:00,6.0,427.0,0.0,650.5,199.25,0.0,1220.5,0.0,0.0,0.0,2503.25,1.25,0.0,4418.5,2504.5,4418.5,-1914.0
2026-02-12 04:00:00+00:00,6.0,556.75,0.0,633.5,198.0,0.0,1407.5,0.0,0.5,0.0,2802.25,16.75,0.0,4836.5,2819.0,4836.5,-2017.5
2026-02-12 05:00:00+00:00,6.0,1253.0,0.0,635.5,199.0,0.0,1706.75,0.0,23.0,0.0,3823.25,64.75,0.0,5822.0,3888.0,5822.0,-1934.0
2026-02-12 06:00:00+00:00,5.75,1934.25,0.0,658.25,200.25,20.5,1455.5,0.0,23.0,0.0,4297.5,72.0,0.0,6734.25,4369.5,6734.25,-2364.75
2026-02-12 07:00:00+00:00,6.0,2249.75,0.0,686.75,200.75,113.5,1366.0,0.0,23.0,0.0,4645.75,56.5,0.0,7391.0,4702.25,7391.0,-2688.75
2026-02-12 08:00:00+00:00,6.0,2280.25,0.0,696.75,199.25,228.5,1347.0,0.0,24.25,0.0,4782.0,162.25,0.0,7808.75,4944.25,7808.75,-2864.5
2026-02-12 09:00:00+00:00,6.0,2283.0,0.0,683.0,198.0,553.5,1189.5,0.0,37.0,0.0,4950.0,98.75,0.0,8002.5,5048.75,8002.5,-2953.75
2026-02-12 10:00:00+00:00,6.0,2292.0,0.0,684.25,199.5,1101.75,1151.75,0.0,24.0,0.0,5459.25,69.25,0.0,8004.75,5528.5,8004.75,-2476.25
2026-02-12 11:00:00+00:00,6.0,2062.5,0.0,659.75,197.75,1557.5,1191.25,0.0,23.75,0.0,5698.5,0.0,20.75,7871.25,5698.5,7892.0,-2193.5
2026-02-12 12:00:00+00:00,6.0,1746.25,0.0,620.0,198.25,1495.5,1390.5,0.0,22.5,0.0,5479.0,1.25,0.0,7610.75,5480.25,7610.75,-2130.5
2026-02-12 13:00:00+00:00,6.0,1884.0,0.0,621.0,198.25,1572.25,1365.0,0.0,23.0,0.0,5669.5,15.75,0.0,7795.0,5685.25,7795.0,-2109.75
2026-02-12 14:00:00+00:00,6.0,2052.25,0.0,683.75,196.5,946.25,1418.75,0.0,23.0,0.0,5326.5,23.0,0.0,7653.75,5349.5,7653.75,-2304.25
2026-02-12 15:00:00+00:00,6.0,2315.5,0.0,765.0,198.75,534.5,1145.5,0.0,23.0,0.0,4988.25,9.25,0.0,7158.25,4997.5,7158.25,-2160.75
2026-02-12 16:00:00+00:00,6.0,2332.25,0.0,766.5,201.75,65.5,910.75,0.0,23.0,0.0,4305.75,194.0,0.0,7142.0,4499.75,7142.0,-2642.25
2026-02-12 17:00:00+00:00,6.0,2347.75,0.0,749.75,202.25,0.0,616.75,0.0,23.0,0.0,3945.5,288.0,0.0,7391.0,4233.5,7391.0,-3157.5
2026-02-12 18:00:00+00:00,6.0,2389.75,0.0,759.0,202.0,0.0,589.5,0.0,23.0,0.0,3969.25,288.5,0.0,7506.5,4257.75,7506.5,-3248.75
2026-02-12 19:00:00+00:00,6.0,2594.5,0.0,747.25,203.25,0.0,564.5,0.0,23.0,0.0,4138.5,141.0,0.0,7136.5,4279.5,7136.5,-2857.0
2026-02-12 20:00:00+00:00,6.0,1988.75,0.0,737.75,201.25,0.0,568.5,0.0,23.0,0.0,3525.25,33.5,0.0,6592.0,3558.75,6592.0,-3033.25
2026-02-12 21:00:00+00:00,6.0,883.75,0.0,729.5,199.5,0.0,565.75,0.0,0.5,0.0,2385.0,17.25,0.0,5816.0,2402.25,5816.0,-3413.75
2026-02-12 22:00:00+00:00,6.0,528.5,0.0,719.75,199.5,0.0,360.0,0.0,0.0,0.0,1813.75,13.25,0.0,5094.75,1827.0,5094.75,-3267.75
2026-02-12 23:00:00+00:00,6.0,450.5,0.0,700.25,198.25,0.0,256.5,0.0,0.0,0.0,1611.5,0.0,20.25,4493.75,1611.5,4514.0,-2902.5
2026-02-13 00:00:00+00:00,6.0,452.75,0.0,689.5,192.5,0.0,158.0,0.0,0.0,0.0,1498.75,0.0,112.25,4019.0,1498.75,4131.25,-2632.5
2026-02-13 01:00:00+00:00,6.0,408.5,0.0,682.5,194.75,0.0,143.5,0.0,0.0,0.0,1435.25,0.0,111.75,3880.25,1435.25,3992.0,-2556.75
2026-02-13 02:00:00+00:00,6.0,405.5,0.0,682.25,193.75,0.0,277.0,0.0,0.0,0.0,1564.5,0.0,2.0,3935.75,1564.5,3937.75,-2373.25
2026-02-13 03:00:00+00:00,6.0,414.25,0.0,659.75,193.75,0.0,303.0,0.0,0.0,0.0,1576.75,0.25,0.0,4017.0,1577.0,4017.0,-2440.0
2026-02-13 04:00:00+00:00,6.0,622.0,0.0,665.5,193.0,0.0,292.5,0.0,0.75,0.0,1779.75,0.0,6.0,4218.75,1779.75,4224.75,-2445.0
2026-02-13 05:00:00+00:00,6.0,984.5,0.0,656.0,195.0,0.0,273.5,0.0,23.0,0.0,2138.0,20.0,0.0,5091.75,2158.0,5091.75,-2933.75
2026-02-13 06:00:00+00:00,6.0,1449.25,0.0,730.5,198.25,164.25,291.0,0.0,23.0,0.0,2862.25,161.0,0.0,6045.75,3023.25,6045.75,-3022.5
2026-02-13 07:00:00+00:00,6.0,1401.0,0.0,737.5,200.0,1175.25,283.5,0.0,23.0,0.0,3826.25,183.0,0.0,6793.25,4009.25,6793.25,-2784.0
2026-02-13 08:00:00+00:00,6.25,1076.0,0.0,705.25,200.25,2436.75,586.25,0.0,23.0,0.0,5033.75,102.25,0.0,7379.0,5136.0,7379.0,-2243.0
2026-02-13 09:00:00+00:00,6.0,991.25,0.0,690.25,196.75,3177.5,840.25,0.0,23.0,0.0,5925.0,8.25,0.0,7330.0,5933.25,7330.0,-1396.75
2026-02-13 10:00:00+00:00,6.0,786.25,0.0,651.0,196.0,3483.75,828.0,0.0,23.0,0.0,5974.0,0.0,18.5,7099.75,5974.0,7118.25,-1144.25
2026-02-13 11:00:00+00:00,6.0,738.75,0.0,643.0,196.25,3580.5,667.25,0.0,23.0,0.0,5854.75,0.0,119.75,6870.5,5854.75,6990.25,-1135.5
2026-02-13 12:00:00+00:00,6.0,792.75,0.0,680.25,196.0,3456.75,458.25,0.0,23.0,0.0,5613.0,0.0,118.25,6624.0,5613.0,6742.25,-1129.25
2026-02-13 13:00:00+00:00,6.0,942.5,0.0,696.75,196.25,3009.25,261.5,0.0,23.0,0.0,5135.25,0.0,10.75,6656.75,5135.25,6667.5,-1532.25
2026-02-13 14:00:00+00:00,6.0,1421.75,0.0,701.0,196.25,2011.25,180.0,0.0,23.0,0.0,4539.25,31.0,0.0,6684.0,4570.25,6684.0,-2113.75
2026-02-13 15:00:00+00:00,6.0,1758.25,0.0,742.25,198.0,760.75,75.25,0.0,23.0,0.0,3563.5,205.5,0.0,6522.0,3769.0,6522.0,-2753.0
2026-02-13 16:00:00+00:00,6.0,1810.25,0.0,754.5,201.0,67.0,167.0,0.0,23.0,0.0,3028.75,414.0,0.0,6670.75,3442.75,6670.75,-3228.0
2026-02-13 17:00:00+00:00,6.0,1599.25,0.0,759.25,203.5,0.0,400.5,0.0,23.0,0.0,2991.5,336.25,0.0,7139.0,3327.75,7139.0,-3811.25
2026-02-13 18:00:00+00:00,6.0,1561.0,0.0,755.5,204.0,0.0,222.5,0.0,23.0,0.0,2772.0,268.25,0.0,7199.25,3040.25,7199.25,-4159.0
2026-02-13 19:00:00+00:00,6.0,1825.0,0.0,738.5,204.0,0.0,309.75,0.0,23.0,0.0,3106.25,18.0,0.0,6898.0,3124.25,6898.0,-3773.75
2026-02-13 20:00:00+00:00,6.0,1765.0,0.0,741.5,204.75,0.0,778.75,0.0,23.0,0.0,3519.0,19.0,0.0,6492.25,3538.0,6492.25,-2954.25
2026-02-13 21:00:00+00:00,6.0,1272.5,0.0,721.75,202.5,0.0,978.25,0.0,0.5,0.0,3181.5,8.5,0.0,5942.75,3190.0,5942.75,-2752.75
2026-02-13 22:00:00+00:00,6.0,833.0,0.0,697.5,201.75,0.0,991.25,0.0,0.0,0.0,2729.5,10.0,0.0,5351.25,2739.5,5351.25,-2611.75
2026-02-13 23:00:00+00:00,6.0,158.25,0.0,678.0,201.0,0.0,1274.75,0.0,0.0,0.0,2318.0,0.0,13.25,4912.0,2318.0,4925.25,-2607.25
2026-02-14 00:00:00+00:00,6.0,44.0,0.0,662.5,200.25,0.0,1480.25,0.0,0.0,0.0,2393.0,9.25,0.0,4583.5,2402.25,4583.5,-2181.25
2026-02-14 01:00:00+00:00,6.0,43.5,0.0,657.25,200.0,0.0,1576.0,0.0,0.0,0.0,2482.75,0.0,25.75,4359.25,2482.75,4385.0,-1902.25
2026-02-14 02:00:00+00:00,6.0,43.25,0.0,649.25,200.0,0.0,1406.5,0.0,0.0,0.0,2305.0,0.0,66.0,4154.75,2305.0,4220.75,-1915.75
2026-02-14 03:00:00+00:00,6.0,43.25,0.0,654.25,199.75,0.0,1228.5,0.0,0.0,0.0,2131.75,0.0,124.0,4192.75,2131.75,4316.75,-2185.0
2026-02-14 04:00:00+00:00,6.0,44.25,0.0,671.75,200.75,0.0,1198.75,0.0,1.5,0.0,2123.0,0.0,60.5,4385.0,2123.0,4445.5,-2322.5
2026-02-14 05:00:00+00:00,6.0,50.0,0.0,696.25,205.0,0.0,1216.5,0.0,23.0,0.0,2196.75,10.0,0.0,4745.5,2206.75,4745.5,-2538.75
2026-02-14 06:00:00+00:00,6.0,43.5,0.0,703.75,203.25,45.25,1119.75,0.0,23.0,0.0,2144.5,71.25,0.0,5011.75,2215.75,5011.75,-2796.0
2026-02-14 07:00:00+00:00,6.0,43.5,0.0,712.0,202.75,370.5,1110.75,0.0,23.0,0.0,2468.5,60.25,0.0,5643.75,2528.75,5643.75,-3115.0
2026-02-14 08:00:00+00:00,6.0,42.0,0.0,715.5,201.75,661.0,1376.5,0.0,23.0,0.0,3025.75,105.5,0.0,6200.75,3131.25,6200.75,-3069.5
2026-02-14 09:00:00+00:00,6.0,42.0,0.0,716.5,201.75,918.25,1467.5,0.0,23.0,0.0,3375.0,141.0,0.0,6430.75,3516.0,6430.75,-2914.75
2026-02-14 10:00:00+00:00,6.0,42.0,0.0,688.0,200.75,1435.25,1437.75,0.0,23.0,0.0,3832.75,92.0,0.0,6467.0,3924.75,6467.0,-2542.25
2026-02-14 11:00:00+00:00,6.0,43.5,0.0,664.75,201.75,1541.5,1406.75,0.0,23.0,0.0,3887.25,5.0,0.0,6370.25,3892.25,6370.25,-2478.0
2026-02-14 12:00:00+00:00,6.0,44.0,0.0,704.0,201.25,1727.75,1266.25,0.0,23.0,0.0,3972.25,0.0,15.25,6189.75,3972.25,6205.0,-2232.75
2026-02-14 13:00:00+00:00,6.0,62.5,0.0,704.25,203.0,1218.75,1121.75,0.0,23.0,0.0,3339.25,10.0,0.0,5884.75,3349.25,5884.75,-2535.5
2026-02-14 14:00:00+00:00,6.0,290.25,0.0,689.5,204.5,693.5,747.25,0.0,23.0,0.0,2654.0,56.5,0.0,5751.0,2710.5,5751.0,-3040.5
2026-02-14 15:00:00+00:00,6.0,710.5,0.0,689.5,204.25,329.5,449.5,0.0,23.0,0.0,2412.25,103.5,0.0,5761.75,2515.75,5761.75,-3246.0
2026-02-14 16:00:00+00:00,6.0,840.5,0.0,737.5,205.25,42.25,214.5,0.0,23.0,0.0,2069.0,190.0,0.0,6046.25,2259.0,6046.25,-3787.25
2026-02-14 17:00:00+00:00,6.0,877.5,0.0,725.75,205.75,0.0,169.0,0.0,23.0,0.0,2007.0,321.25,0.0,6447.0,2328.25,6447.0,-4118.75
2026-02-14 18:00:00+00:00,6.0,884.75,0.0,719.75,206.25,0.0,99.25,0.0,23.0,0.0,1939.0,321.75,0.0,6574.75,2260.75,6574.75,-4314.0
2026-02-14 19:00:00+00:00,6.0,891.0,0.0,717.5,206.0,0.0,39.0,0.0,23.0,0.0,1882.5,279.75,0.0,6330.0,2162.25,6330.0,-4167.75
2026-02-14 20:00:00+00:00,6.0,887.0,0.0,717.5,205.75,0.0,53.5,0.0,23.0,0.0,1892.75,110.25,0.0,5782.0,2003.0,5782.0,-3779.0
2026-02-14 21:00:00+00:00,6.0,773.75,0.0,697.5,204.25,0.0,156.5,0.0,0.5,0.0,1838.5,278.5,0.0,5402.0,2117.0,5402.0,-3285.0
2026-02-14 22:00:00+00:00,6.0,399.25,0.0,668.25,205.0,0.0,170.0,0.0,0.0,0.0,1448.5,108.0,0.0,4906.25,1556.5,4906.25,-3349.75
2026-02-14 23:00:00+00:00,6.0,262.25,0.0,692.25,203.0,0.0,137.5,0.0,0.0,0.0,1301.0,15.0,0.0,4375.5,1316.0,4375.5,-3059.5
2026-02-15 00:00:00+00:00,6.0,136.5,0.0,702.75,204.5,0.0,195.0,0.0,0.0,0.0,1244.75,260.0,0.0,4210.75,1504.75,4210.75,-2706.0
2026-02-15 01:00:00+00:00,6.0,44.0,0.0,690.25,203.5,0.0,225.75,0.0,0.0,0.0,1169.5,355.0,0.0,4065.0,1524.5,4065.0,-2540.5
2026-02-15 02:00:00+00:00,6.0,41.5,0.0,686.25,201.75,0.0,312.25,0.0,0.0,0.0,1247.75,341.5,0.0,3944.25,1589.25,3944.25,-2355.0
2026-02-15 03:00:00+00:00,6.0,42.25,0.0,688.5,199.75,0.0,371.5,0.0,0.0,0.0,1308.0,0.0,348.75,3824.5,1308.0,4173.25,-2865.25
2026-02-15 04:00:00+00:00,6.0,40.25,0.0,707.75,200.75,0.0,372.0,0.0,0.25,0.0,1327.0,0.0,444.0,3896.0,1327.0,4340.0,-3013.0
2026-02-15 05:00:00+00:00,6.0,46.25,0.0,705.25,205.5,0.0,463.0,0.0,10.0,0.0,1436.0,0.0,265.5,4149.0,1436.0,4414.5,-2978.5
2026-02-15 06:00:00+00:00,6.0,48.0,0.0,709.25,202.5,121.0,587.5,0.0,10.25,0.0,1684.5,0.0,183.0,4325.75,1684.5,4508.75,-2824.25
2026-02-15 07:00:00+00:00,6.0,47.0,0.0,714.0,201.0,818.25,615.75,0.0,23.0,0.0,2425.0,0.0,73.75,4971.25,2425.0,5045.0,-2620.0
2026-02-15 08:00:00+00:00,6.0,44.25,0.0,709.25,199.75,1927.0,636.25,0.0,23.0,0.0,3545.5,159.75,0.0,5650.25,3705.25,5650.25,-1945.0
