,Biomass,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-07 14:00:00+00:00,25.0,9.0,1.0,15.0,147.5,616.5,212.0,23.75,0.0,469.25,1519.0,286.5,0.0,1155.75,1805.5,1155.75,649.75
2026-01-07 15:00:00+00:00,25.0,9.25,2.0,15.0,77.25,748.75,213.0,39.5,0.0,469.5,1599.25,253.75,0.0,1175.75,1853.0,1175.75,677.25
2026-01-07 16:00:00+00:00,25.0,9.0,2.0,15.0,2.25,808.75,228.75,40.5,0.0,470.0,1601.25,512.5,0.0,1253.0,2113.75,1253.0,860.75
2026-01-07 17:00:00+00:00,24.75,9.0,1.0,15.0,0.0,863.0,275.5,25.25,0.0,470.5,1684.0,99.0,0.0,1285.75,1783.0,1285.75,497.25
2026-01-07 18:00:00+00:00,24.0,9.0,1.75,15.0,0.0,842.0,245.0,6.75,0.0,469.5,1613.0,28.75,0.0,1299.5,1641.75,1299.5,342.25
2026-01-07 19:00:00+00:00,24.0,9.0,16.0,15.0,0.0,824.0,211.75,0.0,0.0,469.5,1569.25,0.0,42.5,1269.5,1569.25,1312.0,257.25
2026-01-07 20:00:00+00:00,24.0,9.0,6.75,15.0,0.0,828.5,210.75,0.0,0.0,470.5,1564.5,0.0,135.0,1177.0,1564.5,1312.0,252.5
2026-01-07 21:00:00+00:00,24.0,9.0,0.0,15.0,0.0,825.5,212.25,0.0,0.0,470.75,1556.5,0.0,108.0,1054.75,1556.5,1162.75,393.75
2026-01-07 22:00:00+00:00,24.0,9.0,0.0,15.0,0.0,871.0,213.5,0.0,0.0,470.0,1602.5,0.0,132.25,928.75,1602.5,1061.0,541.5
2026-01-07 23:00:00+00:00,24.0,9.0,0.0,15.0,0.0,783.25,213.5,0.0,0.0,470.25,1515.0,0.0,228.25,825.0,1515.0,1053.25,461.75
2026-01-08 00:00:00+00:00,24.0,9.0,0.0,15.0,0.0,837.5,255.0,0.0,0.0,470.0,1610.5,0.0,405.0,770.25,1610.5,1175.25,435.25
2026-01-08 01:00:00+00:00,21.75,9.0,0.0,15.0,0.0,909.5,272.0,0.0,0.0,470.0,1697.25,0.0,615.5,742.75,1697.25,1358.25,339.0
2026-01-08 02:00:00+00:00,20.25,9.0,0.0,15.0,0.0,885.25,258.75,0.0,0.0,470.0,1658.25,0.0,675.25,729.25,1658.25,1404.5,253.75
2026-01-08 03:00:00+00:00,23.75,9.0,0.0,15.0,0.0,923.75,233.75,0.0,0.0,469.75,1675.0,0.0,328.5,744.5,1675.0,1073.0,602.0
2026-01-08 04:00:00+00:00,23.75,9.0,0.0,15.0,0.0,905.0,212.25,0.0,0.0,470.0,1635.0,0.0,105.25,786.5,1635.0,891.75,743.25
2026-01-08 05:00:00+00:00,23.5,9.0,0.0,15.0,0.0,896.25,205.75,0.0,0.0,470.5,1620.0,84.5,0.0,918.5,1704.5,918.5,786.0
2026-01-08 06:00:00+00:00,24.0,9.0,0.0,15.0,1.25,917.0,175.5,0.0,0.0,470.25,1612.0,367.0,0.0,1111.0,1979.0,1111.0,868.0
2026-01-08 07:00:00+00:00,24.0,9.0,0.0,14.0,27.25,915.25,170.0,10.0,0.0,469.25,1638.75,522.0,0.0,1182.0,2160.75,1182.0,978.75
2026-01-08 08:00:00+00:00,24.75,9.0,0.0,14.0,93.5,889.0,162.5,0.0,0.0,470.25,1663.0,507.75,0.0,1198.5,2170.75,1198.5,972.25
2026-01-08 09:00:00+00:00,25.0,9.0,0.0,14.0,227.75,886.75,171.25,0.0,0.0,472.75,1806.5,20.25,0.0,1163.25,1826.75,1163.25,663.5
2026-01-08 10:00:00+00:00,24.75,9.0,0.0,14.0,373.5,906.75,170.5,0.0,0.0,471.75,1970.25,0.0,237.75,1127.0,1970.25,1364.75,605.5
2026-01-08 11:00:00+00:00,24.0,9.0,0.0,14.0,442.0,924.25,174.75,0.0,0.0,470.25,2058.25,0.0,468.5,1123.75,2058.25,1592.25,466.0
2026-01-08 12:00:00+00:00,24.0,9.0,0.0,14.0,449.75,944.5,173.25,0.0,0.0,470.5,2085.0,0.0,362.75,1091.5,2085.0,1454.25,630.75
2026-01-08 13:00:00+00:00,24.25,9.25,0.0,14.0,400.75,933.25,172.75,0.0,0.0,470.0,2024.25,0.0,311.75,1073.25,2024.25,1385.0,639.25
2026-01-08 14:00:00+00:00,25.0,9.25,0.0,14.0,229.25,921.75,171.75,0.0,0.0,471.25,1842.25,35.0,0.0,1101.25,1877.25,1101.25,776.0
2026-01-08 15:00:00+00:00,24.75,9.5,0.0,14.0,52.5,912.75,170.5,1.25,0.0,470.5,1655.75,447.25,0.0,1130.25,2103.0,1130.25,972.75
2026-01-08 16:00:00+00:00,24.5,9.0,0.0,14.75,2.0,930.0,178.5,2.0,0.0,471.0,1631.75,596.25,0.0,1221.5,2228.0,1221.5,1006.5
2026-01-08 17:00:00+00:00,24.0,9.0,0.0,15.0,0.0,973.75,179.75,0.25,0.0,470.75,1672.5,94.75,0.0,1252.5,1767.25,1252.5,514.75
2026-01-08 18:00:00+00:00,23.75,9.0,0.0,15.0,0.0,891.0,192.5,0.0,0.0,471.25,1602.5,72.5,0.0,1269.25,1675.0,1269.25,405.75
2026-01-08 19:00:00+00:00,23.0,9.0,0.0,15.0,0.0,816.0,177.75,0.0,0.0,470.75,1511.5,0.0,0.75,1223.0,1511.5,1223.75,287.75
2026-01-08 20:00:00+00:00,23.75,9.0,0.0,15.0,0.0,755.25,173.5,0.0,0.0,471.0,1447.5,0.0,81.5,1135.75,1447.5,1217.25,230.25
2026-01-08 21:00:00+00:00,23.0,9.0,0.0,15.0,0.0,771.0,172.75,0.0,0.0,471.5,1462.25,0.0,84.0,1026.75,1462.25,1110.75,351.5
2026-01-08 22:00:00+00:00,23.25,9.0,0.0,15.0,0.0,774.25,173.5,0.0,0.0,470.75,1465.75,0.0,91.75,909.75,1465.75,1001.5,464.25
2026-01-08 23:00:00+00:00,23.0,9.25,0.0,15.0,0.0,793.5,171.0,0.0,0.0,471.0,1482.75,0.0,628.5,825.0,1482.75,1453.5,29.25
2026-01-09 00:00:00+00:00,22.75,9.0,0.0,15.0,0.0,740.25,169.5,0.0,0.0,470.75,1427.25,0.0,609.0,765.75,1427.25,1374.75,52.5
2026-01-09 01:00:00+00:00,21.0,9.0,0.0,15.0,0.0,719.0,169.5,0.0,0.0,471.25,1404.75,0.0,774.75,742.75,1404.75,1517.5,-112.75
2026-01-09 02:00:00+00:00,22.75,9.0,0.0,15.0,0.0,731.0,169.75,0.0,0.0,470.5,1418.0,0.0,707.5,723.25,1418.0,1430.75,-12.75
2026-01-09 03:00:00+00:00,23.0,9.0,0.0,15.0,0.0,765.0,170.75,0.0,0.0,470.5,1453.25,0.0,258.0,728.75,1453.25,986.75,466.5
2026-01-09 04:00:00+00:00,23.0,9.25,0.0,15.0,0.0,838.0,171.5,0.0,0.0,471.75,1528.5,0.0,39.5,775.25,1528.5,814.75,713.75
2026-01-09 05:00:00+00:00,23.0,9.0,0.0,15.0,0.0,898.5,171.25,0.0,0.0,471.25,1588.0,86.25,0.0,900.25,1674.25,900.25,774.0
2026-01-09 06:00:00+00:00,23.0,9.25,0.0,15.0,1.75,906.75,167.25,0.0,0.0,471.0,1594.0,334.75,0.0,1070.75,1928.75,1070.75,858.0
2026-01-09 07:00:00+00:00,20.75,9.0,0.0,15.0,28.5,892.25,201.0,10.0,0.0,471.25,1647.75,374.75,0.0,1128.5,2022.5,1128.5,894.0
2026-01-09 08:00:00+00:00,23.75,9.0,0.0,14.25,169.25,878.5,210.0,0.0,0.0,471.25,1776.0,128.5,0.0,1110.5,1904.5,1110.5,794.0
2026-01-09 09:00:00+00:00,23.75,9.0,0.0,14.0,313.75,843.0,211.0,0.0,0.0,470.75,1885.25,0.0,82.25,1086.0,1885.25,1168.25,717.0
2026-01-09 10:00:00+00:00,23.0,9.0,0.0,14.0,368.25,779.25,210.25,0.0,0.0,471.0,1874.75,0.0,112.0,1081.5,1874.75,1193.5,681.25
2026-01-09 11:00:00+00:00,21.5,9.0,0.0,14.0,489.0,797.0,210.0,0.0,0.0,471.25,2011.75,0.0,184.5,1052.5,2011.75,1237.0,774.75
2026-01-09 12:00:00+00:00,22.0,9.0,0.0,13.75,486.75,823.5,211.25,0.0,0.0,471.25,2037.5,0.0,374.5,1017.5,2037.5,1392.0,645.5
2026-01-09 13:00:00+00:00,22.75,9.0,0.0,14.0,403.5,795.75,201.0,0.0,0.0,471.0,1917.0,0.0,43.75,1015.25,1917.0,1059.0,858.0
2026-01-09 14:00:00+00:00,22.25,9.0,0.0,13.5,250.25,711.0,168.75,0.0,0.0,470.5,1645.25,46.5,0.0,1016.25,1691.75,1016.25,675.5
2026-01-09 15:00:00+00:00,20.75,9.5,0.0,13.0,67.0,658.75,172.5,1.0,0.0,470.75,1413.25,403.5,0.0,1082.75,1816.75,1082.75,734.0
2026-01-09 16:00:00+00:00,19.0,9.25,0.0,13.75,2.5,636.0,211.25,2.0,0.0,471.25,1365.0,473.0,0.0,1158.0,1838.0,1158.0,680.0
2026-01-09 17:00:00+00:00,19.0,9.0,0.0,14.0,0.0,625.0,244.25,0.25,0.0,471.0,1382.5,392.0,0.0,1194.75,1774.5,1194.75,579.75
2026-01-09 18:00:00+00:00,19.0,9.0,0.0,14.0,0.0,642.0,267.0,0.0,0.0,471.0,1422.0,225.0,0.0,1207.75,1647.0,1207.75,439.25
2026-01-09 19:00:00+00:00,19.0,9.0,0.0,14.0,0.0,660.75,267.0,0.0,0.0,471.25,1441.0,162.0,0.0,1181.0,1603.0,1181.0,422.0
2026-01-09 20:00:00+00:00,19.0,9.0,0.0,14.0,0.0,864.5,237.75,0.0,0.0,471.25,1615.5,39.25,0.0,1113.0,1654.75,1113.0,541.75
2026-01-09 21:00:00+00:00,19.0,9.0,0.0,14.0,0.0,929.25,171.0,0.0,0.0,470.75,1613.0,0.0,0.75,1016.0,1613.0,1016.75,596.25
2026-01-09 22:00:00+00:00,14.25,9.0,0.0,14.0,0.0,838.25,209.5,0.0,0.0,471.0,1556.0,0.0,2.5,906.0,1556.0,908.5,647.5
2026-01-09 23:00:00+00:00,0.25,9.0,0.0,14.0,0.0,768.75,210.25,0.0,0.0,470.5,1472.75,0.0,190.75,815.0,1472.75,1005.75,467.0
2026-01-10 00:00:00+00:00,0.0,9.0,0.0,14.0,0.0,808.0,211.5,0.0,0.0,470.5,1513.0,0.0,165.75,755.75,1513.0,921.5,591.5
2026-01-10 01:00:00+00:00,0.0,9.0,0.0,14.0,0.0,833.0,211.75,0.0,0.0,471.0,1538.75,0.0,274.0,731.75,1538.75,1005.75,533.0
2026-01-10 02:00:00+00:00,1.75,9.0,0.0,14.0,0.0,879.25,212.0,0.0,0.0,470.25,1586.25,0.0,485.75,719.0,1586.25,1204.75,381.5
2026-01-10 03:00:00+00:00,2.0,9.0,0.0,14.0,0.0,899.75,210.75,0.0,0.0,471.25,1606.75,0.0,467.75,727.0,1606.75,1194.75,412.0
2026-01-10 04:00:00+00:00,1.75,9.0,0.0,14.0,0.0,904.5,211.0,0.0,0.0,470.0,1610.25,0.0,322.0,758.25,1610.25,1080.25,530.0
2026-01-10 05:00:00+00:00,1.5,9.0,0.0,14.0,0.0,902.0,211.5,0.0,0.0,471.25,1609.25,0.0,206.25,832.75,1609.25,1039.0,570.25
2026-01-10 06:00:00+00:00,2.0,9.0,0.0,14.0,2.0,900.25,211.5,0.0,0.0,470.5,1609.25,0.0,135.25,937.75,1609.25,1073.0,536.25
2026-01-10 07:00:00+00:00,2.0,9.0,0.0,14.0,64.0,909.5,207.25,7.25,0.0,470.5,1683.5,167.25,0.0,1020.0,1850.75,1020.0,830.75
2026-01-10 08:00:00+00:00,3.0,9.0,0.0,14.0,176.25,899.75,206.75,2.0,0.0,470.75,1781.5,190.75,0.0,1058.0,1972.25,1058.0,914.25
2026-01-10 09:00:00+00:00,2.5,9.0,0.0,14.0,265.25,868.75,209.5,0.0,0.0,471.25,1840.25,0.25,0.0,1088.0,1840.5,1088.0,752.5
2026-01-10 10:00:00+00:00,2.25,9.0,0.0,14.0,391.0,832.75,210.0,0.0,0.0,470.75,1929.75,0.0,87.25,1045.25,1929.75,1132.5,797.25
2026-01-10 11:00:00+00:00,1.75,9.0,0.0,14.0,498.25,803.5,207.75,0.0,0.0,471.25,2005.5,0.0,27.5,1059.25,2005.5,1086.75,918.75
2026-01-10 12:00:00+00:00,2.0,9.0,0.0,14.75,397.75,776.5,210.75,0.0,0.0,470.5,1881.25,0.0,222.75,1034.0,1881.25,1256.75,624.5
2026-01-10 13:00:00+00:00,2.25,9.0,0.0,13.75,360.75,782.5,210.0,0.0,0.0,470.5,1848.75,0.0,181.75,1011.25,1848.75,1193.0,655.75
2026-01-10 14:00:00+00:00,3.0,9.0,0.0,12.25,241.75,804.25,212.0,0.0,0.0,470.75,1753.0,0.0,372.25,1007.5,1753.0,1379.75,373.25
2026-01-10 15:00:00+00:00,3.5,9.0,0.0,13.25,60.25,825.25,212.5,2.0,0.0,470.75,1596.5,0.0,106.25,1052.75,1596.5,1159.0,437.5
2026-01-10 16:00:00+00:00,4.0,9.0,0.0,14.0,1.75,825.25,209.75,2.0,0.0,470.5,1536.25,501.25,0.0,1154.5,2037.5,1154.5,883.0
2026-01-10 17:00:00+00:00,4.75,9.0,0.0,14.0,0.0,814.5,209.0,0.0,0.0,470.75,1522.0,540.0,0.0,1181.75,2062.0,1181.75,880.25
2026-01-10 18:00:00+00:00,4.5,9.0,0.0,14.75,0.0,842.0,210.75,0.0,0.0,470.5,1551.5,479.5,0.0,1220.0,2031.0,1220.0,811.0
2026-01-10 19:00:00+00:00,4.0,9.0,0.0,15.0,0.0,853.0,212.75,0.0,0.0,470.5,1564.25,133.5,0.0,1183.0,1697.75,1183.0,514.75
2026-01-10 20:00:00+00:00,4.0,9.0,0.0,15.0,0.0,792.25,163.75,0.0,0.0,470.75,1454.75,104.25,0.0,1092.75,1559.0,1092.75,466.25
2026-01-10 21:00:00+00:00,4.0,9.0,0.0,15.0,0.0,792.75,0.0,0.0,0.0,470.5,1291.25,88.5,0.0,1014.5,1379.75,1014.5,365.25
2026-01-10 22:00:00+00:00,3.75,9.0,0.0,15.0,0.0,797.5,33.25,0.0,0.0,470.25,1328.75,0.0,0.25,922.25,1328.75,922.5,406.25
2026-01-10 23:00:00+00:00,2.25,9.0,0.0,15.0,0.0,791.0,122.5,0.0,0.0,470.25,1410.0,0.0,200.25,814.75,1410.0,1015.0,395.0
2026-01-11 00:00:00+00:00,2.75,9.0,0.0,15.0,0.0,789.25,138.75,0.0,0.0,470.75,1425.5,117.25,0.0,757.0,1542.75,757.0,785.75
2026-01-11 01:00:00+00:00,3.75,9.0,0.0,14.0,0.0,740.25,133.5,0.0,0.0,470.5,1371.0,0.0,307.0,719.75,1371.0,1026.75,344.25
2026-01-11 02:00:00+00:00,4.5,9.25,0.0,14.0,0.0,621.75,142.0,0.0,0.0,470.0,1261.5,0.0,358.25,703.5,1261.5,1061.75,199.75
2026-01-11 03:00:00+00:00,2.75,9.0,0.0,14.0,0.0,522.0,187.25,0.0,0.0,470.75,1205.75,0.0,159.25,693.75,1205.75,853.0,352.75
2026-01-11 04:00:00+00:00,3.75,9.0,0.0,14.0,0.0,464.5,196.75,0.0,0.0,470.0,1158.0,0.0,85.0,712.25,1158.0,797.25,360.75
2026-01-11 05:00:00+00:00,4.0,9.0,0.0,14.0,0.0,472.75,206.75,0.0,0.0,470.75,1177.25,42.25,0.0,760.75,1219.5,760.75,458.75
2026-01-11 06:00:00+00:00,4.5,9.0,0.0,14.0,2.5,408.75,212.5,5.0,0.0,470.25,1126.5,60.25,0.0,819.0,1186.75,819.0,367.75
2026-01-11 07:00:00+00:00,5.0,9.0,0.0,14.0,83.25,304.75,212.0,0.0,0.0,470.5,1098.5,94.0,0.0,899.75,1192.5,899.75,292.75
2026-01-11 08:00:00+00:00,4.0,9.0,0.0,14.0,286.5,272.25,208.5,0.0,0.0,469.75,1264.0,102.25,0.0,960.0,1366.25,960.0,406.25
2026-01-11 09:00:00+00:00,2.75,9.0,0.0,14.5,398.0,282.5,209.0,0.0,0.0,470.75,1386.5,0.0,156.0,964.75,1386.5,1120.75,265.75
2026-01-11 10:00:00+00:00,4.25,9.0,0.0,15.0,467.75,287.5,207.75,0.0,0.0,469.25,1460.5,0.0,400.5,984.75,1460.5,1385.25,75.25
2026-01-11 11:00:00+00:00,4.25,9.0,0.0,15.0,551.0,270.25,184.75,0.0,0.0,467.5,1501.75,0.0,544.5,985.0,1501.75,1529.5,-27.75
2026-01-11 12:00:00+00:00,5.0,9.0,0.0,15.0,593.0,287.0,207.25,0.0,0.0,470.5,1586.75,0.0,603.75,962.25,1586.75,1566.0,20.75
2026-01-11 13:00:00+00:00,5.0,9.0,0.0,15.0,543.5,290.75,170.5,0.0,0.0,470.5,1504.25,0.0,552.5,922.25,1504.25,1474.75,29.5
2026-01-11 14:00:00+00:00,5.0,9.25,0.0,15.0,374.75,272.75,171.5,0.0,0.0,470.25,1318.5,0.0,332.75,917.5,1318.5,1250.25,68.25
2026-01-11 15:00:00+00:00,5.75,9.0,0.0,15.0,93.75,243.0,187.0,2.0,0.0,470.5,1026.0,17.25,0.0,974.25,1043.25,974.25,69.0
2026-01-11 16:00:00+00:00,7.5,9.0,0.0,15.0,3.75,183.0,212.5,2.0,0.0,474.5,907.25,473.5,0.0,1073.75,1380.75,1073.75,307.0
2026-01-11 17:00:00+00:00,7.5,9.0,0.0,15.0,0.0,145.25,213.75,0.0,0.0,470.75,861.25,636.5,0.0,1102.25,1497.75,1102.25,395.5
2026-01-11 18:00:00+00:00,8.0,9.0,0.0,14.25,0.0,109.5,212.0,0.0,0.0,471.0,823.75,702.5,0.0,1157.0,1526.25,1157.0,369.25
2026-01-11 19:00:00+00:00,8.0,9.0,0.0,14.0,0.0,67.5,212.75,0.0,0.0,470.25,781.5,338.75,0.0,1171.0,1120.25,1171.0,-50.75
2026-01-11 20:00:00+00:00,8.0,9.0,0.0,14.0,0.0,34.75,213.25,0.0,0.0,471.25,750.25,30.5,0.0,1101.0,780.75,1101.0,-320.25
2026-01-11 21:00:00+00:00,8.0,9.0,0.0,15.0,0.0,17.75,212.75,0.0,0.0,470.0,732.5,19.0,0.0,1000.5,751.5,1000.5,-249.0
2026-01-11 22:00:00+00:00,8.0,9.0,0.0,15.0,0.0,32.75,214.0,0.0,0.0,471.0,749.75,0.0,7.75,889.25,749.75,897.0,-147.25
2026-01-11 23:00:00+00:00,8.0,9.0,0.0,15.0,0.0,32.25,214.75,0.0,0.0,470.75,749.75,0.0,393.25,805.0,749.75,1198.25,-448.5
2026-01-12 00:00:00+00:00,8.0,9.0,0.0,15.0,0.0,27.0,214.75,0.0,0.0,470.5,744.25,0.0,546.75,754.25,744.25,1301.0,-556.75
2026-01-12 01:00:00+00:00,8.0,9.0,0.0,15.0,0.0,34.0,215.5,0.0,0.0,470.75,752.25,0.0,599.75,727.75,752.25,1327.5,-575.25
2026-01-12 02:00:00+00:00,8.0,9.0,0.0,15.0,0.0,39.0,215.0,0.0,0.0,470.25,756.25,0.0,669.75,714.75,756.25,1384.5,-628.25
2026-01-12 03:00:00+00:00,8.0,9.0,0.0,15.0,0.0,37.75,213.0,0.0,0.0,472.25,755.0,0.0,102.25,716.5,755.0,818.75,-63.75
2026-01-12 04:00:00+00:00,8.0,9.0,0.0,15.0,0.0,37.25,211.75,0.0,0.0,470.75,751.75,0.0,1.25,761.5,751.75,762.75,-11.0
2026-01-12 05:00:00+00:00,8.0,9.0,0.0,15.0,0.0,52.0,204.0,0.0,0.0,470.5,758.5,69.75,0.0,904.5,828.25,904.5,-76.25
2026-01-12 06:00:00+00:00,8.0,9.0,0.0,14.75,2.25,62.75,174.75,5.0,0.0,470.5,747.0,192.75,0.0,1096.0,939.75,1096.0,-156.25
2026-01-12 07:00:00+00:00,8.0,9.0,0.0,13.75,76.5,65.0,174.0,0.0,0.0,470.25,816.5,474.0,0.0,1173.75,1290.5,1173.75,116.75
2026-01-12 08:00:00+00:00,8.0,9.0,0.0,14.0,262.25,67.5,174.25,0.0,0.0,469.75,1004.75,267.5,0.0,1170.0,1272.25,1170.0,102.25
2026-01-12 09:00:00+00:00,7.75,9.0,0.0,14.0,506.0,69.75,172.25,0.0,0.0,470.25,1249.0,0.0,1.25,1099.75,1249.0,1101.0,148.0
2026-01-12 10:00:00+00:00,8.0,9.0,0.0,14.0,596.25,93.25,171.0,0.0,0.0,470.25,1361.75,0.0,179.5,1068.5,1361.75,1248.0,113.75
2026-01-12 11:00:00+00:00,8.0,9.0,0.0,14.0,614.5,115.25,170.5,0.0,0.0,471.25,1402.5,0.0,477.25,1061.0,1402.5,1538.25,-135.75
2026-01-12 12:00:00+00:00,8.0,9.0,0.0,14.0,630.75,124.75,167.75,0.0,0.0,470.0,1424.25,0.0,452.75,1043.5,1424.25,1496.25,-72.0
2026-01-12 13:00:00+00:00,8.0,9.0,0.0,14.0,535.5,132.25,168.0,0.0,0.0,470.75,1337.5,0.0,311.0,1036.0,1337.5,1347.0,-9.5
2026-01-12 14:00:00+00:00,8.0,9.0,0.0,14.0,332.5,125.0,187.5,0.0,0.0,469.75,1145.75,0.0,71.5,1045.25,1145.75,1116.75,29.0
2026-01-12 15:00:00+00:00,8.0,9.0,0.0,14.25,96.0,122.0,212.75,0.0,0.0,469.5,931.5,195.75,0.0,1089.5,1127.25,1089.5,37.75
2026-01-12 16:00:00+00:00,8.0,9.0,0.0,15.0,3.75,118.75,213.25,0.0,0.0,471.25,839.0,400.5,0.0,1186.0,1239.5,1186.0,53.5
2026-01-12 17:00:00+00:00,7.5,9.0,0.0,15.0,0.0,93.5,218.75,0.0,0.0,469.75,813.5,525.75,0.0,1242.75,1339.25,1242.75,96.5
2026-01-12 18:00:00+00:00,8.0,9.0,0.0,15.0,0.0,97.5,251.25,0.0,0.0,471.25,852.0,303.5,0.0,1261.75,1155.5,1261.75,-106.25
2026-01-12 19:00:00+00:00,8.0,9.0,8.75,15.0,0.0,102.0,245.75,0.0,0.0,470.5,859.0,327.25,0.0,1242.0,1186.25,1242.0,-55.75
2026-01-12 20:00:00+00:00,8.0,9.0,14.0,15.0,0.0,101.5,210.75,0.0,0.0,469.75,828.0,63.0,0.0,1166.25,891.0,1166.25,-275.25
2026-01-12 21:00:00+00:00,8.0,9.0,5.75,15.0,0.0,124.0,211.75,0.0,0.0,470.0,843.5,0.0,0.0,1047.75,843.5,1047.75,-204.25
2026-01-12 22:00:00+00:00,7.75,9.0,0.0,15.0,0.0,137.5,212.25,0.0,0.0,469.75,851.25,0.25,0.0,917.25,851.5,917.25,-65.75
2026-01-12 23:00:00+00:00,8.0,9.0,0.0,14.0,0.0,149.0,212.75,0.0,0.0,470.5,863.25,30.5,0.0,812.5,893.75,812.5,81.25
2026-01-13 00:00:00+00:00,8.0,9.0,0.0,14.0,0.0,130.5,212.5,0.0,0.0,470.25,844.25,0.0,501.0,755.75,844.25,1256.75,-412.5
2026-01-13 01:00:00+00:00,8.0,9.0,0.0,14.75,0.0,98.0,212.25,0.0,0.0,470.25,812.25,0.0,371.25,734.0,812.25,1105.25,-293.0
2026-01-13 02:00:00+00:00,8.0,9.0,0.0,14.5,0.0,93.5,210.75,0.0,0.0,470.0,805.75,0.0,582.0,732.25,805.75,1314.25,-508.5
2026-01-13 03:00:00+00:00,8.0,9.0,0.0,15.0,0.0,84.0,209.25,0.0,0.0,470.25,795.5,0.0,423.0,737.5,795.5,1160.5,-365.0
2026-01-13 04:00:00+00:00,8.0,9.0,0.0,14.75,0.0,70.5,212.5,0.0,0.0,470.5,785.25,0.0,112.75,786.75,785.25,899.5,-114.25
2026-01-13 05:00:00+00:00,7.75,9.0,0.0,14.0,0.0,55.75,211.0,0.0,0.0,470.0,767.5,14.0,0.0,922.5,781.5,922.5,-141.0
2026-01-13 06:00:00+00:00,8.0,9.0,0.0,14.0,2.75,58.0,177.0,10.0,0.0,454.75,733.5,191.0,0.0,1111.25,924.5,1111.25,-186.75
2026-01-13 07:00:00+00:00,8.0,9.0,0.0,14.0,101.75,60.5,169.5,0.0,0.0,434.75,797.5,288.25,0.0,1181.0,1085.75,1181.0,-95.25
2026-01-13 08:00:00+00:00,8.0,9.0,0.0,14.0,357.25,58.75,171.25,0.0,0.0,430.0,1048.25,220.75,0.0,1155.5,1269.0,1155.5,113.5
2026-01-13 09:00:00+00:00,8.0,9.0,0.0,14.0,570.0,63.25,170.75,0.0,0.0,430.0,1265.0,0.0,93.5,1075.75,1265.0,1169.25,95.75
2026-01-13 10:00:00+00:00,8.0,9.0,0.0,14.0,638.0,66.5,169.75,0.0,0.0,429.75,1335.0,0.0,242.75,1017.5,1335.0,1260.25,74.75
2026-01-13 11:00:00+00:00,8.0,9.0,0.0,14.0,687.75,69.25,168.25,0.0,0.0,430.25,1386.5,0.0,308.5,996.0,1386.5,1304.5,82.0
2026-01-13 12:00:00+00:00,8.25,9.0,0.0,14.0,680.75,50.0,167.5,0.0,0.0,430.25,1359.75,0.0,399.25,960.0,1359.75,1359.25,0.5
2026-01-13 13:00:00+00:00,8.25,9.0,0.0,14.0,627.75,45.0,168.0,0.0,0.0,429.75,1301.75,0.0,256.25,961.0,1301.75,1217.25,84.5
2026-01-13 14:00:00+00:00,9.0,9.0,0.0,14.5,410.0,35.25,169.75,0.0,0.0,430.75,1078.25,0.0,216.0,982.0,1078.25,1198.0,-119.75
2026-01-13 15:00:00+00:00,10.0,9.0,0.0,15.0,124.75,36.25,169.0,1.5,0.0,436.25,801.75,193.0,0.0,1055.0,994.75,1055.0,-60.25
2026-01-13 16:00:00+00:00,10.0,9.25,0.0,15.0,4.25,48.0,200.75,2.0,0.0,444.5,733.75,473.25,0.0,1164.75,1207.0,1164.75,42.25
2026-01-13 17:00:00+00:00,10.5,9.0,0.0,15.0,0.0,64.75,229.5,0.0,0.0,449.75,778.5,461.75,0.0,1232.0,1240.25,1232.0,8.25
2026-01-13 18:00:00+00:00,11.0,9.0,0.0,15.0,0.0,79.75,251.25,0.0,0.0,466.75,832.75,276.5,0.0,1248.75,1109.25,1248.75,-139.5
2026-01-13 19:00:00+00:00,11.0,9.0,0.0,15.0,0.0,85.0,212.5,0.0,0.0,470.0,802.5,154.0,0.0,1243.0,956.5,1243.0,-286.5
2026-01-13 20:00:00+00:00,11.0,9.0,0.0,15.0,0.0,85.5,212.5,0.0,0.0,470.75,803.75,192.25,0.0,1168.75,996.0,1168.75,-172.75
2026-01-13 21:00:00+00:00,11.5,9.0,0.0,15.0,0.0,87.0,211.25,0.0,0.0,470.75,804.5,29.25,0.0,1053.75,833.75,1053.75,-220.0
2026-01-13 22:00:00+00:00,12.0,9.0,0.0,15.0,0.0,74.75,207.5,0.0,0.0,470.25,788.5,0.0,61.0,920.0,788.5,981.0,-192.5
2026-01-13 23:00:00+00:00,12.0,9.0,0.0,14.0,0.0,53.0,208.5,0.0,0.0,470.25,766.75,0.0,65.25,812.25,766.75,877.5,-110.75
2026-01-14 00:00:00+00:00,12.0,9.0,0.0,14.0,0.0,73.5,207.75,0.0,0.0,470.25,786.5,0.0,328.75,760.25,786.5,1089.0,-302.5
2026-01-14 01:00:00+00:00,12.0,9.0,0.0,14.0,0.0,75.0,212.0,0.0,0.0,470.75,792.75,0.0,427.5,737.75,792.75,1165.25,-372.5
2026-01-14 02:00:00+00:00,12.0,9.0,0.0,14.0,0.0,67.25,213.25,0.0,0.0,470.5,786.0,0.0,658.5,739.25,786.0,1397.75,-611.75
