,Wind Onshore,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-09 15:00:00+00:00,78.97725,533.99775,182.71,795.6850000000001,0.0,0.0,534.8724,795.6850000000001,534.8724,260.8126000000001
2026-01-09 16:00:00+00:00,70.51275,540.36675,180.125,791.0045,0.0,0.0,541.914,791.0045,541.914,249.09050000000002
2026-01-09 17:00:00+00:00,75.3885,534.57525,181.17,791.13375,0.0,0.0,522.304,791.13375,522.304,268.82975
2026-01-09 18:00:00+00:00,78.41625,552.65925,183.755,814.8305,0.0,0.0,518.95135,814.8305,518.95135,295.87915
2026-01-09 19:00:00+00:00,98.241,510.74925,185.185,794.17525,0.0,0.0,515.6564,794.17525,515.6564,278.51885000000004
2026-01-09 20:00:00+00:00,100.54275,362.13375,184.69,647.3665000000001,0.0,0.0,491.28335,647.3665000000001,491.28335,156.0831500000001
2026-01-09 21:00:00+00:00,96.525,368.478,185.625,650.628,0.0,0.0,458.188025,650.628,458.188025,192.43997500000006
2026-01-09 22:00:00+00:00,93.84375,293.24625,184.525,571.615,0.0,0.0,431.5846,571.615,431.5846,140.0304
2026-01-09 23:00:00+00:00,60.01875,295.944,182.93,538.89275,0.0,0.0,411.413575,538.89275,411.413575,127.479175
2026-01-10 00:00:00+00:00,53.60025,291.03525,182.49,527.1255000000001,0.0,0.0,333.51815,527.1255000000001,333.51815,193.6073500000001
2026-01-10 01:00:00+00:00,52.11525,282.02625,182.765,516.9065,0.0,0.0,295.80795,516.9065,295.80795,221.09855000000005
2026-01-10 02:00:00+00:00,43.65075,289.07175,178.09,510.8125,0.0,0.0,272.698825,510.8125,272.698825,238.113675
2026-01-10 03:00:00+00:00,40.33425,296.76075,168.63,505.72499999999997,0.0,0.0,270.6001,505.72499999999997,270.6001,235.12489999999997
2026-01-10 04:00:00+00:00,39.138,296.439,168.08,503.65700000000004,0.0,0.0,278.939375,503.65700000000004,278.939375,224.71762500000006
2026-01-10 05:00:00+00:00,40.05375,393.91275,163.515,597.4815,0.0,0.0,302.3355,597.4815,302.3355,295.14599999999996
2026-01-10 06:00:00+00:00,35.9205,466.9335,162.58,665.434,0.0,0.0,334.310625,665.434,334.310625,331.12337499999995
2026-01-10 07:00:00+00:00,73.61475,515.46825,165.605,754.688,0.0,0.0,382.177925,754.688,382.177925,372.510075
2026-01-10 08:00:00+00:00,89.09175,533.99775,164.78,787.8695,0.0,0.0,465.396175,787.8695,465.396175,322.473325
2026-01-10 09:00:00+00:00,71.65125,562.90575,167.035,801.592,0.0,0.0,485.802075,801.592,485.802075,315.789925
2026-01-10 10:00:00+00:00,66.1815,581.28675,168.74,816.20825,0.0,0.0,506.156275,816.20825,506.156275,310.051975
2026-01-10 11:00:00+00:00,58.76475,583.59675,165.605,807.9665000000001,0.0,0.0,509.996975,807.9665000000001,509.996975,297.9695250000001
2026-01-10 12:00:00+00:00,58.92975,592.20975,165.165,816.3045,0.0,0.0,516.2209,816.3045,516.2209,300.08359999999993
2026-01-10 13:00:00+00:00,47.08275,584.4465,164.12,795.64925,0.0,0.0,519.792125,795.64925,519.792125,275.857125
2026-01-10 14:00:00+00:00,40.40025,613.87425,160.71,814.9845,0.0,0.0,522.627175,814.9845,522.627175,292.35732500000006
2026-01-10 15:00:00+00:00,67.1385,625.1025,154.715,846.956,0.0,0.0,529.680925,846.956,529.680925,317.275075
2026-01-10 16:00:00+00:00,91.51725,633.4845,148.225,873.22675,0.0,0.0,542.85815,873.22675,542.85815,330.3686
2026-01-10 17:00:00+00:00,90.783,634.227,146.74,871.75,0.0,0.0,538.00125,871.75,538.00125,333.74875
2026-01-10 18:00:00+00:00,71.81625,629.475,144.54,845.83125,0.0,0.0,547.267925,845.83125,547.267925,298.56332499999996
2026-01-10 19:00:00+00:00,84.10875,630.0195,145.42,859.5482499999999,0.0,0.0,528.20715,859.5482499999999,528.20715,331.3411
2026-01-10 20:00:00+00:00,107.3325,550.97625,145.915,804.22375,0.0,0.0,498.79435,804.22375,498.79435,305.4294
2026-01-10 21:00:00+00:00,108.44625,513.45525,145.585,767.4865,0.0,0.0,458.59625,767.4865,458.59625,308.89025
2026-01-10 22:00:00+00:00,108.174,474.54825,146.135,728.85725,0.0,0.0,449.0296,728.85725,449.0296,279.82765
2026-01-10 23:00:00+00:00,92.0865,296.84325,144.32,533.24975,0.0,0.0,414.26565,533.24975,414.26565,118.98409999999996
2026-01-11 00:00:00+00:00,86.83125,294.69825,144.65,526.1795,0.0,0.0,368.689625,526.1795,368.689625,157.48987499999998
2026-01-11 01:00:00+00:00,93.8025,292.182,145.53,531.5145,0.0,0.0,320.943725,531.5145,320.943725,210.57077500000003
2026-01-11 02:00:00+00:00,94.0995,294.459,145.31,533.8685,0.0,0.0,295.4921,533.8685,295.4921,238.37640000000005
2026-01-11 03:00:00+00:00,91.212,296.05125,144.485,531.74825,0.0,0.0,291.229375,531.74825,291.229375,240.51887499999998
2026-01-11 04:00:00+00:00,96.1455,295.0365,145.035,536.217,0.0,0.0,297.952675,536.217,297.952675,238.26432499999999
2026-01-11 05:00:00+00:00,95.7165,295.317,145.145,536.1785,0.0,0.0,329.3908,536.1785,329.3908,206.78769999999997
2026-01-11 06:00:00+00:00,91.58325,360.096,144.43,596.10925,0.0,0.0,355.55415,596.10925,355.55415,240.55509999999998
2026-01-11 07:00:00+00:00,88.25025,390.16725,145.255,623.6725,0.0,0.0,404.192,623.6725,404.192,219.4805
2026-01-11 08:00:00+00:00,84.58725,442.6785,144.98,672.24575,0.0,0.0,443.008375,672.24575,443.008375,229.23737500000004
2026-01-11 09:00:00+00:00,87.78,489.6375,145.09,722.5075,0.0,0.0,464.425075,722.5075,464.425075,258.08242500000006
2026-01-11 10:00:00+00:00,87.55725,483.615,145.09,716.26225,0.0,0.0,461.78855,716.26225,461.78855,254.4737
2026-01-11 11:00:00+00:00,91.3605,444.543,145.475,681.3785,0.0,0.0,457.0079,681.3785,457.0079,224.37060000000002
2026-01-11 12:00:00+00:00,91.9875,482.17125,146.465,720.62375,0.0,0.0,466.922675,720.62375,466.922675,253.70107499999995
2026-01-11 13:00:00+00:00,88.77825,492.86325,145.97,727.6115,0.0,0.0,486.652575,727.6115,486.652575,240.95892499999997
2026-01-11 14:00:00+00:00,96.84675,521.895,144.87,763.61175,0.0,0.0,508.296,763.61175,508.296,255.31575000000004
2026-01-11 15:00:00+00:00,93.951,554.7135,145.53,794.1945,0.0,0.0,547.295575,794.1945,547.295575,246.89892499999996
2026-01-11 16:00:00+00:00,94.7265,594.9075,145.475,835.109,0.0,0.0,578.17955,835.109,578.17955,256.9294500000001
2026-01-11 17:00:00+00:00,104.04075,610.01325,144.76,858.814,0.0,0.0,592.466025,858.814,592.466025,266.347975
2026-01-11 18:00:00+00:00,101.112,609.411,145.53,856.0529999999999,0.0,0.0,585.549725,856.0529999999999,585.549725,270.5032749999999
2026-01-11 19:00:00+00:00,104.676,598.51275,145.255,848.44375,0.0,0.0,593.681525,848.44375,593.681525,254.76222500000006
2026-01-11 20:00:00+00:00,105.14625,575.454,145.145,825.7452499999999,0.0,0.0,565.6911,825.7452499999999,565.6911,260.05414999999994
2026-01-11 21:00:00+00:00,103.77675,519.948,144.485,768.20975,0.0,0.0,559.142225,768.20975,559.142225,209.06752499999993
2026-01-11 22:00:00+00:00,100.22925,396.033,147.4,643.66225,0.0,0.0,487.95415,643.66225,487.95415,155.70809999999994
2026-01-11 23:00:00+00:00,95.67525,283.668,148.775,528.11825,0.0,0.0,411.890375,528.11825,411.890375,116.22787499999998
2026-01-12 00:00:00+00:00,89.78475,281.36625,148.115,519.266,0.0,0.0,352.9039,519.266,352.9039,166.36209999999994
2026-01-12 01:00:00+00:00,89.86725,288.03225,144.925,522.8245,0.0,0.0,323.553975,522.8245,323.553975,199.27052499999996
2026-01-12 02:00:00+00:00,90.01575,285.8625,147.51,523.38825,0.0,0.0,309.390275,523.38825,309.390275,213.997975
2026-01-12 03:00:00+00:00,81.444,292.70175,146.96,521.1057500000001,0.0,0.0,309.452475,521.1057500000001,309.452475,211.65327500000006
2026-01-12 04:00:00+00:00,64.42425,296.54625,146.19,507.1605,0.0,0.0,326.794975,507.1605,326.794975,180.365525
2026-01-12 05:00:00+00:00,74.1345,357.39825,146.52,578.0527500000001,0.0,0.0,384.1425,578.0527500000001,384.1425,193.91025000000008
2026-01-12 06:00:00+00:00,79.52175,542.51175,145.75,767.7835,0.0,0.0,459.0708,767.7835,459.0708,308.7127
2026-01-12 07:00:00+00:00,82.59075,538.96425,146.245,767.8,0.0,0.0,507.07935,767.8,507.07935,260.72065
2026-01-12 08:00:00+00:00,60.1425,547.3545,145.805,753.3020000000001,0.0,0.0,526.221675,753.3020000000001,526.221675,227.08032500000013
2026-01-12 09:00:00+00:00,55.605,544.2855,143.33,743.2205,0.0,0.0,530.797225,743.2205,530.797225,212.423275
2026-01-12 10:00:00+00:00,61.479,538.43625,136.675,736.59025,0.0,0.0,507.664425,736.59025,507.664425,228.92582499999997
2026-01-12 11:00:00+00:00,44.01375,556.35525,135.41,735.7789999999999,0.0,0.0,516.970625,735.7789999999999,516.970625,218.80837499999984
2026-01-12 12:00:00+00:00,44.8305,582.42525,135.905,763.16075,0.0,0.0,497.3254,763.16075,497.3254,265.83535
2026-01-12 13:00:00+00:00,12.5235,554.268,135.135,701.9265,0.0,0.0,504.516825,701.9265,504.516825,197.40967500000005
2026-01-12 14:00:00+00:00,2.1615,598.33125,134.75,735.24275,0.0,0.0,516.6097,735.24275,516.6097,218.63305000000003
2026-01-12 15:00:00+00:00,1.683,554.58975,135.08,691.35275,0.0,0.0,564.678425,691.35275,564.678425,126.67432500000007
2026-01-12 16:00:00+00:00,2.706,568.1775,135.96,706.8435000000001,0.0,0.0,604.18065,706.8435000000001,604.18065,102.66285000000005
2026-01-12 17:00:00+00:00,1.155,589.38,136.015,726.55,0.0,0.0,603.998025,726.55,603.998025,122.55197499999997
2026-01-12 18:00:00+00:00,1.44375,603.075,136.73,741.2487500000001,0.0,0.0,603.692875,741.2487500000001,603.692875,137.55587500000013
2026-01-12 19:00:00+00:00,0.55275,592.20975,135.905,728.6674999999999,0.0,0.0,602.194025,728.6674999999999,602.194025,126.4734749999999
2026-01-12 20:00:00+00:00,0.27225,616.7535,135.19,752.2157500000001,0.0,0.0,584.7869,752.2157500000001,584.7869,167.42885000000012
2026-01-12 21:00:00+00:00,2.541,501.3855,136.51,640.4365,0.0,0.0,554.7838,640.4365,554.7838,85.65269999999998
2026-01-12 22:00:00+00:00,8.943,488.54025,136.29,633.77325,0.0,0.0,501.868725,633.77325,501.868725,131.90452499999998
2026-01-12 23:00:00+00:00,2.244,391.30575,136.62,530.16975,0.0,0.0,437.887275,530.16975,437.887275,92.28247500000003
2026-01-13 00:00:00+00:00,4.422,374.09625,135.795,514.31325,0.0,0.0,383.1132,514.31325,383.1132,131.20005000000003
2026-01-13 01:00:00+00:00,1.617,297.5775,135.245,434.4395,0.0,0.0,346.50555,434.4395,346.50555,87.93394999999998
2026-01-13 02:00:00+00:00,2.3595,297.45375,136.125,435.93825000000004,0.0,0.0,332.42785,435.93825000000004,332.42785,103.51040000000006
2026-01-13 03:00:00+00:00,1.617,297.2805,134.97,433.86750000000006,0.0,0.0,339.448175,433.86750000000006,339.448175,94.41932500000007
2026-01-13 04:00:00+00:00,1.1385,298.52625,135.19,434.85475,0.0,0.0,343.518,434.85475,343.518,91.33675000000005
2026-01-13 05:00:00+00:00,3.564,475.266,136.565,615.395,0.0,0.0,394.87145,615.395,394.87145,220.52355
2026-01-13 06:00:00+00:00,2.3265,542.04975,136.18,680.5562500000001,0.0,0.0,467.77805,680.5562500000001,467.77805,212.77820000000008
2026-01-13 07:00:00+00:00,0.9405,529.77375,135.3,666.01425,0.0,0.0,528.339425,666.01425,528.339425,137.67482499999994
2026-01-13 08:00:00+00:00,1.17975,567.666,135.3,704.1457500000001,0.0,0.0,568.285425,704.1457500000001,568.285425,135.8603250000001
2026-01-13 09:00:00+00:00,1.056,602.415,134.75,738.221,0.0,0.0,577.5636,738.221,577.5636,160.65740000000005
2026-01-13 10:00:00+00:00,1.6005,617.02575,135.85,754.47625,0.0,0.0,563.953675,754.47625,563.953675,190.52257500000007
2026-01-13 11:00:00+00:00,3.15975,609.98025,135.74,748.88,0.0,0.0,565.1862,748.88,565.1862,183.6938
2026-01-13 12:00:00+00:00,3.8115,593.7855,135.135,732.732,0.0,0.0,567.102775,732.732,567.102775,165.62922500000002
2026-01-13 13:00:00+00:00,4.66125,584.30625,135.63,724.5975,0.0,0.0,560.519775,724.5975,560.519775,164.077725
2026-01-13 14:00:00+00:00,3.63,599.1645,135.465,738.2595,0.0,0.0,566.93295,738.2595,566.93295,171.32655
2026-01-13 15:00:00+00:00,2.03775,634.0125,135.575,771.62525,0.0,0.0,616.90845,771.62525,616.90845,154.71680000000003
2026-01-13 16:00:00+00:00,1.97175,635.217,135.08,772.2687500000001,0.0,0.0,607.083825,772.2687500000001,607.083825,165.18492500000002
2026-01-13 17:00:00+00:00,1.4685,635.745,135.74,772.9535,0.0,0.0,594.645925,772.9535,594.645925,178.30757499999993
2026-01-13 18:00:00+00:00,0.0825,634.71375,135.3,770.09625,0.0,0.0,584.692425,770.09625,584.692425,185.4038250000001
2026-01-13 19:00:00+00:00,0.1815,635.0685,135.575,770.825,0.0,0.0,576.123425,770.825,576.123425,194.70157500000005
2026-01-13 20:00:00+00:00,0.05775,630.564,135.08,765.7017500000001,0.0,0.0,553.32555,765.7017500000001,553.32555,212.37620000000004
2026-01-13 21:00:00+00:00,0.27225,589.776,136.62,726.66825,0.0,0.0,518.606275,726.66825,518.606275,208.06197499999996
2026-01-13 22:00:00+00:00,0.825,586.773,136.4,723.998,0.0,0.0,476.011725,723.998,476.011725,247.98627500000003
2026-01-13 23:00:00+00:00,0.35475,518.19075,135.575,654.1205,0.0,0.0,421.901075,654.1205,421.901075,232.219425
2026-01-14 00:00:00+00:00,0.0,402.65775,134.75,537.4077500000001,0.0,0.0,368.452525,537.4077500000001,368.452525,168.9552250000001
2026-01-14 01:00:00+00:00,0.0,404.39025,135.96,540.35025,0.0,0.0,330.860275,540.35025,330.860275,209.48997499999996
2026-01-14 02:00:00+00:00,0.0165,405.09975,136.235,541.3512499999999,0.0,0.0,311.546575,541.3512499999999,311.546575,229.80467499999992
2026-01-14 03:00:00+00:00,0.0,406.25475,133.32,539.57475,0.0,0.0,304.313375,539.57475,304.313375,235.261375
2026-01-14 04:00:00+00:00,0.00825,409.01025,134.86,543.8785,0.0,0.0,315.62895,543.8785,315.62895,228.24955000000006
2026-01-14 05:00:00+00:00,0.0,583.8195,135.52,719.3394999999999,0.0,0.0,371.026775,719.3394999999999,371.026775,348.31272499999994
2026-01-14 06:00:00+00:00,0.0,621.79425,135.85,757.64425,0.0,0.0,447.866425,757.64425,447.866425,309.77782500000006
2026-01-14 07:00:00+00:00,0.132,620.037,138.325,758.4939999999999,0.0,0.0,499.68175,758.4939999999999,499.68175,258.8122499999999
2026-01-14 08:00:00+00:00,0.0,632.4285,142.285,774.7135,0.0,0.0,520.663025,774.7135,520.663025,254.050475
2026-01-14 09:00:00+00:00,0.132,595.8975,144.32,740.3495,0.0,0.0,521.341275,740.3495,521.341275,219.00822500000004
2026-01-14 10:00:00+00:00,0.0,595.5345,145.97,741.5045,0.0,0.0,522.284625,741.5045,522.284625,219.219875
2026-01-14 11:00:00+00:00,0.132,584.93325,146.74,731.80525,0.0,0.0,511.706425,731.80525,511.706425,220.09882499999998
2026-01-14 12:00:00+00:00,1.386,584.0175,145.86,731.2635,0.0,0.0,513.412125,731.2635,513.412125,217.85137500000008
2026-01-14 13:00:00+00:00,0.86625,582.1695,140.8,723.83575,0.0,0.0,510.152075,723.83575,510.152075,213.68367499999994
2026-01-14 14:00:00+00:00,0.3795,577.85475,145.42,723.6542499999999,0.0,0.0,509.587375,723.6542499999999,509.587375,214.06687499999992
2026-01-14 15:00:00+00:00,0.14025,573.54,145.75,719.43025,0.0,0.0,519.4408,719.43025,519.4408,199.98945000000003
2026-01-14 16:00:00+00:00,0.1485,612.3975,144.65,757.196,0.0,0.0,549.140775,757.196,549.140775,208.05522500000006
2026-01-14 17:00:00+00:00,0.4455,603.74325,145.145,749.33375,0.0,0.0,551.588575,749.33375,551.588575,197.74517500000002
2026-01-14 18:00:00+00:00,1.32,606.28425,145.035,752.6392500000001,0.0,0.0,538.811775,752.6392500000001,538.811775,213.82747500000005
2026-01-14 19:00:00+00:00,1.947,602.75325,146.96,751.66025,0.0,0.0,539.442175,751.66025,539.442175,212.218075
2026-01-14 20:00:00+00:00,1.848,579.73575,145.585,727.16875,0.0,0.0,508.57515,727.16875,508.57515,218.59360000000004
2026-01-14 21:00:00+00:00,1.5015,563.211,144.98,709.6925,0.0,0.0,487.8628,709.6925,487.8628,221.8297
2026-01-14 22:00:00+00:00,3.432,534.798,145.09,683.32,0.0,0.0,452.125125,683.32,452.125125,231.19487500000002
2026-01-14 23:00:00+00:00,3.1845,518.02575,144.485,665.69525,0.0,0.0,394.170875,665.69525,394.170875,271.52437499999996
2026-01-15 00:00:00+00:00,3.267,384.47475,145.805,533.54675,0.0,0.0,350.183725,533.54675,350.183725,183.363025
2026-01-15 01:00:00+00:00,1.7325,376.3815,144.54,522.654,0.0,0.0,301.9023,522.654,301.9023,220.75169999999997
2026-01-15 02:00:00+00:00,1.1385,385.044,144.595,530.7775,0.0,0.0,274.6485,530.7775,274.6485,256.129
2026-01-15 03:00:00+00:00,0.066,382.404,144.98,527.4499999999999,0.0,0.0,279.2384,527.4499999999999,279.2384,248.21159999999992
2026-01-15 04:00:00+00:00,0.165,401.346,144.595,546.106,0.0,0.0,293.570325,546.106,293.570325,252.53567499999997
2026-01-15 05:00:00+00:00,0.66,521.39175,144.43,666.4817499999999,0.0,0.0,352.5458,666.4817499999999,352.5458,313.93594999999993
2026-01-15 06:00:00+00:00,0.07425,569.4645,144.87,714.40875,0.0,0.0,422.546175,714.40875,422.546175,291.86257500000005
2026-01-15 07:00:00+00:00,0.05775,567.17925,142.945,710.182,0.0,0.0,481.5627,710.182,481.5627,228.6193
2026-01-15 08:00:00+00:00,0.0,573.33375,143.605,716.93875,0.0,0.0,505.21575,716.93875,505.21575,211.723
2026-01-15 09:00:00+00:00,0.0,542.1735,146.85,689.0235,0.0,0.0,505.320725,689.0235,505.320725,183.70277500000003
2026-01-15 10:00:00+00:00,0.0,539.022,144.98,684.0020000000001,0.0,0.0,486.141875,684.0020000000001,486.141875,197.86012500000004
2026-01-15 11:00:00+00:00,0.0,535.623,145.31,680.933,0.0,0.0,462.59335,680.933,462.59335,218.33965
2026-01-15 12:00:00+00:00,0.3135,558.54975,145.035,703.89825,0.0,0.0,451.520175,703.89825,451.520175,252.37807499999997
2026-01-15 13:00:00+00:00,0.30525,564.17625,146.08,710.5615,0.0,0.0,458.634975,710.5615,458.634975,251.92652500000003
2026-01-15 14:00:00+00:00,0.429,560.29875,145.255,705.98275,0.0,0.0,464.064925,705.98275,464.064925,241.917825
2026-01-15 15:00:00+00:00,1.83975,560.29875,144.155,706.2935,0.0,0.0,498.408475,706.2935,498.408475,207.88502499999998
2026-01-15 16:00:00+00:00,2.10375,570.47925,145.31,717.893,0.0,0.0,531.18935,717.893,531.18935,186.70365000000004
2026-01-15 17:00:00+00:00,4.6035,565.36425,145.255,715.22275,0.0,0.0,533.74555,715.22275,533.74555,181.47720000000004
2026-01-15 18:00:00+00:00,13.04325,557.931,145.255,716.22925,0.0,0.0,530.65255,716.22925,530.65255,185.57669999999996
2026-01-15 19:00:00+00:00,22.638,546.33975,145.255,714.23275,0.0,0.0,522.447,714.23275,522.447,191.78575
2026-01-15 20:00:00+00:00,14.916,548.73225,144.76,708.4082500000001,0.0,0.0,503.23855,708.4082500000001,503.23855,205.1697000000001
2026-01-15 21:00:00+00:00,19.82475,549.65625,144.98,714.461,0.0,0.0,466.886375,714.461,466.886375,247.57462500000003
2026-01-15 22:00:00+00:00,20.40225,518.4135,145.64,684.45575,0.0,0.0,433.4922,684.45575,433.4922,250.96354999999994
2026-01-15 23:00:00+00:00,11.75625,396.35475,144.87,552.981,0.0,0.0,380.6279,552.981,380.6279,172.35309999999998
2026-01-16 00:00:00+00:00,9.16575,396.495,145.365,551.02575,0.0,0.0,330.527025,551.02575,330.527025,220.49872500000004
2026-01-16 01:00:00+00:00,18.3975,278.8995,145.365,442.662,0.0,0.0,295.8226,442.662,295.8226,146.83939999999996
2026-01-16 02:00:00+00:00,17.26725,279.939,144.925,442.13125,0.0,0.0,270.077175,442.13125,270.077175,172.054075
2026-01-16 03:00:00+00:00,10.5435,277.07625,143.99,431.60975,0.0,0.0,274.9794,431.60975,274.9794,156.63035000000002
2026-01-16 04:00:00+00:00,2.9205,280.83825,144.54,428.29875000000004,0.0,0.0,292.91135,428.29875000000004,292.91135,135.3874
2026-01-16 05:00:00+00:00,1.023,525.5085,144.87,671.4015,0.0,0.0,339.133375,671.4015,339.133375,332.26812500000005
2026-01-16 06:00:00+00:00,2.45025,567.3855,144.595,714.43075,0.0,0.0,407.1575,714.43075,407.1575,307.27324999999996
2026-01-16 07:00:00+00:00,4.1085,567.04725,144.21,715.36575,0.0,0.0,441.564,715.36575,441.564,273.80175
2026-01-16 08:00:00+00:00,8.679,555.654,144.98,709.313,0.0,0.0,451.42735,709.313,451.42735,257.88565
2026-01-16 09:00:00+00:00,14.124,539.42625,145.585,699.13525,0.0,0.0,433.13385,699.13525,433.13385,266.00140000000005
2026-01-16 10:00:00+00:00,2.9865,535.3755,145.75,684.112,0.0,0.0,414.02635,684.112,414.02635,270.08565
2026-01-16 11:00:00+00:00,0.0,536.88525,146.19,683.0752500000001,0.0,0.0,404.024225,683.0752500000001,404.024225,279.0510250000001
2026-01-16 12:00:00+00:00,0.23925,539.1375,147.235,686.61175,0.0,0.0,394.8485,686.61175,394.8485,291.76325
2026-01-16 13:00:00+00:00,0.37125,543.675,147.29,691.33625,0.0,0.0,400.12635,691.33625,400.12635,291.20989999999995
2026-01-16 14:00:00+00:00,0.198,542.1735,146.685,689.0564999999999,0.0,0.0,414.165625,689.0564999999999,414.165625,274.89087499999994
2026-01-16 15:00:00+00:00,4.0425,546.76875,146.465,697.27625,0.0,0.0,461.69095,697.27625,461.69095,235.58530000000002
2026-01-16 16:00:00+00:00,16.2855,547.5525,146.19,710.028,0.0,0.0,498.0705,710.028,498.0705,211.95750000000004
2026-01-16 17:00:00+00:00,9.64425,551.76,146.41,707.81425,0.0,0.0,504.922675,707.81425,504.922675,202.891575
2026-01-16 18:00:00+00:00,17.754,548.724,146.96,713.4380000000001,0.0,0.0,500.9887,713.4380000000001,500.9887,212.4493000000001
2026-01-16 19:00:00+00:00,32.2905,552.42825,147.07,731.7887499999999,0.0,0.0,490.944825,731.7887499999999,490.944825,240.84392499999996
